"","GENEID","TXCHROM"
"4543","YMR081C","chrXIII"
"4544","YMR082C","chrXIII"
"4545","YMR083W","chrXIII"
"4546","YMR084W","chrXIII"
"4547","YMR085W","chrXIII"
"4548","YMR086C-A","chrXIII"
"4549","YMR086W","chrXIII"
"4550","YMR087W","chrXIII"
"4551","YMR088C","chrXIII"
"4552","YMR089C","chrXIII"
"4553","YMR090W","chrXIII"
"4554","YMR091C","chrXIII"
"4555","YMR092C","chrXIII"
"4556","YMR093W","chrXIII"
"4557","YMR094W","chrXIII"
"4558","YMR095C","chrXIII"
"4559","YMR096W","chrXIII"
"4560","YMR097C","chrXIII"
"4561","YMR098C","chrXIII"
"4562","YMR099C","chrXIII"
"4563","YMR100W","chrXIII"
"4564","YMR101C","chrXIII"
"4565","YMR102C","chrXIII"
"4566","YMR103C","chrXIII"
"4567","YMR104C","chrXIII"
"4568","YMR105C","chrXIII"
"4569","YMR105W-A","chrXIII"
"4570","YMR106C","chrXIII"
"4571","YMR107W","chrXIII"
"4572","YMR108W","chrXIII"
"4573","YMR109W","chrXIII"
"4574","YMR110C","chrXIII"
"4575","YMR111C","chrXIII"
"4576","YMR112C","chrXIII"
"4577","YMR113W","chrXIII"
"4578","YMR114C","chrXIII"
"4579","YMR115W","chrXIII"
"4580","YMR116C","chrXIII"
"4581","YMR117C","chrXIII"
"4582","YMR118C","chrXIII"
"4583","YMR119W","chrXIII"
"4585","YMR120C","chrXIII"
"4586","YMR121C","chrXIII"
"4587","YMR122C","chrXIII"
"4588","YMR122W-A","chrXIII"
"4589","YMR123W","chrXIII"
"4590","YMR124W","chrXIII"
"4591","YMR125W","chrXIII"
"4592","YMR126C","chrXIII"
"4593","YMR127C","chrXIII"
"4594","YMR128W","chrXIII"
"4595","YMR129W","chrXIII"
"4596","YMR130W","chrXIII"
"4597","YMR131C","chrXIII"
"4598","YMR132C","chrXIII"
"4599","YMR133W","chrXIII"
"4600","YMR134W","chrXIII"
"4601","YMR135C","chrXIII"
"4602","YMR135W-A","chrXIII"
"4603","YMR136W","chrXIII"
"4604","YMR137C","chrXIII"
"4605","YMR138W","chrXIII"
"4606","YMR139W","chrXIII"
"4607","YMR140W","chrXIII"
"4608","YMR141C","chrXIII"
"4609","YMR141W-A","chrXIII"
"4610","YMR142C","chrXIII"
"4611","YMR143W","chrXIII"
"4612","YMR144W","chrXIII"
"4613","YMR145C","chrXIII"
"4614","YMR146C","chrXIII"
"4615","YMR147W","chrXIII"
"4616","YMR148W","chrXIII"
"4617","YMR149W","chrXIII"
"4618","YMR150C","chrXIII"
"4619","YMR151W","chrXIII"
"4620","YMR152W","chrXIII"
"4621","YMR153C-A","chrXIII"
"4622","YMR153W","chrXIII"
"4623","YMR154C","chrXIII"
"4624","YMR155W","chrXIII"
"4625","YMR156C","chrXIII"
"4626","YMR157C","chrXIII"
"4627","YMR158C-A","chrXIII"
"4628","YMR158W","chrXIII"
"4629","YMR160W","chrXIII"
"4630","YMR161W","chrXIII"
"4631","YMR162C","chrXIII"
"4632","YMR163C","chrXIII"
"4633","YMR164C","chrXIII"
"4634","YMR165C","chrXIII"
"4635","YMR166C","chrXIII"
"4636","YMR167W","chrXIII"
"4637","YMR168C","chrXIII"
"4638","YMR169C","chrXIII"
"4639","YMR170C","chrXIII"
"4640","YMR171C","chrXIII"
"4641","YMR172C-A","chrXIII"
"4642","YMR172W","chrXIII"
"4643","YMR173W","chrXIII"
"4645","YMR174C","chrXIII"
"4646","YMR175W","chrXIII"
"4647","YMR175W-A","chrXIII"
"4648","YMR176W","chrXIII"
"4649","YMR177W","chrXIII"
"4650","YMR178W","chrXIII"
"4651","YMR179W","chrXIII"
"4652","YMR180C","chrXIII"
"4653","YMR181C","chrXIII"
"4654","YMR182C","chrXIII"
"4655","YMR182W-A","chrXIII"
"4656","YMR183C","chrXIII"
"4657","YMR184W","chrXIII"
"4658","YMR185W","chrXIII"
"4659","YMR186W","chrXIII"
"4660","YMR187C","chrXIII"
"4661","YMR188C","chrXIII"
"4662","YMR189W","chrXIII"
"4663","YMR190C","chrXIII"
"4664","YMR191W","chrXIII"
"4665","YMR192W","chrXIII"
"4666","YMR193C-A","chrXIII"
"4667","YMR193W","chrXIII"
"4668","YMR194C-A","chrXIII"
"4669","YMR194C-B","chrXIII"
"4670","YMR194W","chrXIII"
"4671","YMR195W","chrXIII"
"4672","YMR196W","chrXIII"
"4673","YMR197C","chrXIII"
"4674","YMR198W","chrXIII"
"4675","YMR199W","chrXIII"
"4676","YMR200W","chrXIII"
"4677","YMR201C","chrXIII"
"4678","YMR202W","chrXIII"
"4679","YMR203W","chrXIII"
"4680","YMR204C","chrXIII"
"4681","YMR205C","chrXIII"
"4682","YMR206W","chrXIII"
"4683","YMR207C","chrXIII"
"4684","YMR208W","chrXIII"
"4685","YMR209C","chrXIII"
"4686","YMR210W","chrXIII"
"4687","YMR211W","chrXIII"
"4688","YMR212C","chrXIII"
"4689","YMR213W","chrXIII"
"4690","YMR214W","chrXIII"
"4691","YMR215W","chrXIII"
"4692","YMR216C","chrXIII"
"4693","YMR217W","chrXIII"
"4694","YMR218C","chrXIII"
"4695","YMR219W","chrXIII"
"4696","YMR220W","chrXIII"
"4697","YMR221C","chrXIII"
"4698","YMR222C","chrXIII"
"4699","YMR223W","chrXIII"
"4700","YMR224C","chrXIII"
"4701","YMR225C","chrXIII"
"4702","YMR226C","chrXIII"
"4703","YMR227C","chrXIII"
"4704","YMR228W","chrXIII"
"4705","YMR229C","chrXIII"
"4706","YMR230W","chrXIII"
"4707","YMR230W-A","chrXIII"
"4708","YMR231W","chrXIII"
"4709","YMR232W","chrXIII"
"4710","YMR233W","chrXIII"
"4711","YMR234W","chrXIII"
"4712","YMR235C","chrXIII"
"4713","YMR236W","chrXIII"
"4714","YMR237W","chrXIII"
"4715","YMR238W","chrXIII"
"4716","YMR239C","chrXIII"
"4717","YMR240C","chrXIII"
"4718","YMR241W","chrXIII"
"4719","YMR242C","chrXIII"
"4720","YMR242W-A","chrXIII"
"4721","YMR243C","chrXIII"
"4722","YMR244C-A","chrXIII"
"4723","YMR244W","chrXIII"
"4724","YMR245W","chrXIII"
"4725","YMR246W","chrXIII"
"4726","YMR247C","chrXIII"
"4727","YMR247W-A","chrXIII"
"4728","YMR250W","chrXIII"
"4729","YMR251W","chrXIII"
"4730","YMR251W-A","chrXIII"
"4731","YMR252C","chrXIII"
"4732","YMR253C","chrXIII"
"4733","YMR254C","chrXIII"
"4734","YMR255W","chrXIII"
"4735","YMR256C","chrXIII"
"4736","YMR257C","chrXIII"
"4737","YMR258C","chrXIII"
"4738","YMR259C","chrXIII"
"4739","YMR260C","chrXIII"
"4740","YMR261C","chrXIII"
"4741","YMR262W","chrXIII"
"4742","YMR263W","chrXIII"
"4743","YMR264W","chrXIII"
"4744","YMR265C","chrXIII"
"4745","YMR266W","chrXIII"
"4746","YMR267W","chrXIII"
"4747","YMR268C","chrXIII"
"4748","YMR269W","chrXIII"
"4749","YMR270C","chrXIII"
"4750","YMR271C","chrXIII"
"4751","YMR272C","chrXIII"
"4752","YMR272W-B","chrXIII"
"4753","YMR273C","chrXIII"
"4754","YMR274C","chrXIII"
"4755","YMR275C","chrXIII"
"4756","YMR276W","chrXIII"
"4757","YMR277W","chrXIII"
"4758","YMR278W","chrXIII"
"4759","YMR279C","chrXIII"
"4760","YMR280C","chrXIII"
"4761","YMR281W","chrXIII"
"4762","YMR282C","chrXIII"
"4763","YMR283C","chrXIII"
"4764","YMR284W","chrXIII"
"4765","YMR285C","chrXIII"
"4766","YMR286W","chrXIII"
"4767","YMR287C","chrXIII"
"4768","YMR288W","chrXIII"
"4769","YMR289W","chrXIII"
"4770","YMR290C","chrXIII"
"4771","YMR290W-A","chrXIII"
"4772","YMR291W","chrXIII"
"4773","YMR292W","chrXIII"
"4774","YMR293C","chrXIII"
"4775","YMR294W","chrXIII"
"4776","YMR294W-A","chrXIII"
"4777","YMR295C","chrXIII"
"4778","YMR296C","chrXIII"
"4779","YMR297W","chrXIII"
"4780","YMR298W","chrXIII"
"4781","YMR299C","chrXIII"
"4782","YMR300C","chrXIII"
"4783","YMR301C","chrXIII"
"4784","YMR302C","chrXIII"
"4785","YMR303C","chrXIII"
"4787","YMR304W","chrXIII"
"4788","YMR305C","chrXIII"
"4789","YMR306C-A","chrXIII"
"4790","YMR306W","chrXIII"
"4791","YMR307W","chrXIII"
"4792","YMR308C","chrXIII"
"4793","YMR309C","chrXIII"
"4794","YMR310C","chrXIII"
"4795","YMR311C","chrXIII"
"4796","YMR312W","chrXIII"
"4797","YMR313C","chrXIII"
"4798","YMR314W","chrXIII"
"4799","YMR315W","chrXIII"
"4800","YMR315W-A","chrXIII"
"4801","YMR316C-A","chrXIII"
"4802","YMR316C-B","chrXIII"
"4803","YMR316W","chrXIII"
"4804","YMR317W","chrXIII"
"4805","YMR318C","chrXIII"
"4806","YMR319C","chrXIII"
"4807","YMR320W","chrXIII"
"4808","YMR321C","chrXIII"
"4809","YMR322C","chrXIII"
"4810","YMR323W","chrXIII"
"4811","YMR324C","chrXIII"
"4812","YMR325W","chrXIII"
"4813","YNL001W","chrXIV"
"4814","YNL002C","chrXIV"
"4815","YNL003C","chrXIV"
"4816","YNL004W","chrXIV"
"4817","YNL005C","chrXIV"
"4818","YNL006W","chrXIV"
"4819","YNL007C","chrXIV"
"4820","YNL008C","chrXIV"
"4821","YNL009W","chrXIV"
"4822","YNL010W","chrXIV"
"4823","YNL011C","chrXIV"
"4824","YNL012W","chrXIV"
"4825","YNL013C","chrXIV"
"4826","YNL014W","chrXIV"
"4827","YNL015W","chrXIV"
"4828","YNL016W","chrXIV"
"4829","YNL017C","chrXIV"
"4830","YNL018C","chrXIV"
"4831","YNL019C","chrXIV"
"4832","YNL020C","chrXIV"
"4833","YNL021W","chrXIV"
"4834","YNL022C","chrXIV"
"4835","YNL023C","chrXIV"
"4836","YNL024C","chrXIV"
"4837","YNL024C-A","chrXIV"
"4838","YNL025C","chrXIV"
"4839","YNL026W","chrXIV"
"4840","YNL027W","chrXIV"
"4841","YNL028W","chrXIV"
"4842","YNL029C","chrXIV"
"4843","YNL030W","chrXIV"
"4844","YNL031C","chrXIV"
"4845","YNL032W","chrXIV"
"4846","YNL034W","chrXIV"
"4847","YNL035C","chrXIV"
"4848","YNL036W","chrXIV"
"4849","YNL037C","chrXIV"
"4850","YNL038W","chrXIV"
"4851","YNL039W","chrXIV"
"4852","YNL040W","chrXIV"
"4853","YNL041C","chrXIV"
"4854","YNL042W","chrXIV"
"4855","YNL042W-B","chrXIV"
"4856","YNL043C","chrXIV"
"4857","YNL044W","chrXIV"
"4858","YNL045W","chrXIV"
"4859","YNL046W","chrXIV"
"4860","YNL047C","chrXIV"
"4861","YNL048W","chrXIV"
"4862","YNL049C","chrXIV"
"4863","YNL050C","chrXIV"
"4864","YNL051W","chrXIV"
"4865","YNL052W","chrXIV"
"4866","YNL053W","chrXIV"
"4867","YNL054W","chrXIV"
"4868","YNL054W-B","chrXIV"
"4869","YNL055C","chrXIV"
"4870","YNL056W","chrXIV"
"4871","YNL058C","chrXIV"
"4872","YNL059C","chrXIV"
"4873","YNL061W","chrXIV"
"4874","YNL062C","chrXIV"
"4875","YNL063W","chrXIV"
"4876","YNL064C","chrXIV"
"4877","YNL065W","chrXIV"
"4878","YNL066W","chrXIV"
"4879","YNL067W","chrXIV"
"4880","YNL067W-A","chrXIV"
"4881","YNL068C","chrXIV"
"4882","YNL069C","chrXIV"
"4883","YNL070W","chrXIV"
"4884","YNL071W","chrXIV"
"4885","YNL072W","chrXIV"
"4886","YNL073W","chrXIV"
"4887","YNL074C","chrXIV"
"4888","YNL075W","chrXIV"
"4889","YNL076W","chrXIV"
"4890","YNL077W","chrXIV"
"4891","YNL078W","chrXIV"
"4892","YNL079C","chrXIV"
"4893","YNL080C","chrXIV"
"4894","YNL081C","chrXIV"
"4895","YNL082W","chrXIV"
"4896","YNL083W","chrXIV"
"4897","YNL084C","chrXIV"
"4898","YNL085W","chrXIV"
"4899","YNL086W","chrXIV"
"4900","YNL087W","chrXIV"
"4901","YNL088W","chrXIV"
"4902","YNL089C","chrXIV"
"4903","YNL090W","chrXIV"
"4904","YNL091W","chrXIV"
"4905","YNL092W","chrXIV"
"4906","YNL093W","chrXIV"
"4907","YNL094W","chrXIV"
"4908","YNL095C","chrXIV"
"4909","YNL096C","chrXIV"
"4910","YNL097C","chrXIV"
"4911","YNL097C-B","chrXIV"
"4912","YNL098C","chrXIV"
"4913","YNL099C","chrXIV"
"4914","YNL100W","chrXIV"
"4915","YNL101W","chrXIV"
"4916","YNL102W","chrXIV"
"4917","YNL103W","chrXIV"
"4918","YNL103W-A","chrXIV"
"4919","YNL104C","chrXIV"
"4920","YNL106C","chrXIV"
"4921","YNL107W","chrXIV"
"4922","YNL108C","chrXIV"
"4923","YNL109W","chrXIV"
"4924","YNL110C","chrXIV"
"4925","YNL111C","chrXIV"
"4926","YNL112W","chrXIV"
"4927","YNL113W","chrXIV"
"4928","YNL114C","chrXIV"
"4929","YNL115C","chrXIV"
"4930","YNL116W","chrXIV"
"4931","YNL117W","chrXIV"
"4932","YNL118C","chrXIV"
"4933","YNL119W","chrXIV"
"4934","YNL121C","chrXIV"
"4935","YNL122C","chrXIV"
"4936","YNL123W","chrXIV"
"4937","YNL124W","chrXIV"
"4938","YNL125C","chrXIV"
"4939","YNL126W","chrXIV"
"4940","YNL127W","chrXIV"
"4941","YNL128W","chrXIV"
"4942","YNL129W","chrXIV"
"4943","YNL130C","chrXIV"
"4944","YNL130C-A","chrXIV"
"4945","YNL131W","chrXIV"
"4946","YNL132W","chrXIV"
"4947","YNL133C","chrXIV"
"4948","YNL134C","chrXIV"
"4949","YNL135C","chrXIV"
"4950","YNL136W","chrXIV"
"4951","YNL137C","chrXIV"
"4952","YNL138W","chrXIV"
"4953","YNL138W-A","chrXIV"
"4954","YNL139C","chrXIV"
"4956","YNL141W","chrXIV"
"4957","YNL142W","chrXIV"
"4958","YNL143C","chrXIV"
"4959","YNL144C","chrXIV"
"4960","YNL145W","chrXIV"
"4961","YNL146C-A","chrXIV"
"4962","YNL146W","chrXIV"
"4963","YNL147W","chrXIV"
"4964","YNL148C","chrXIV"
"4965","YNL149C","chrXIV"
"4966","YNL150W","chrXIV"
"4967","YNL151C","chrXIV"
"4968","YNL152W","chrXIV"
"4969","YNL153C","chrXIV"
"4970","YNL154C","chrXIV"
"4971","YNL155W","chrXIV"
"4972","YNL156C","chrXIV"
"4973","YNL157W","chrXIV"
"4974","YNL158W","chrXIV"
"4975","YNL159C","chrXIV"
"4976","YNL160W","chrXIV"
"4977","YNL161W","chrXIV"
"4978","YNL162W","chrXIV"
"4979","YNL162W-A","chrXIV"
"4980","YNL163C","chrXIV"
"4981","YNL164C","chrXIV"
"4982","YNL165W","chrXIV"
"4983","YNL166C","chrXIV"
"4984","YNL167C","chrXIV"
"4985","YNL168C","chrXIV"
"4986","YNL169C","chrXIV"
"4987","YNL170W","chrXIV"
"4988","YNL171C","chrXIV"
"4989","YNL172W","chrXIV"
"4990","YNL173C","chrXIV"
"4991","YNL175C","chrXIV"
"4992","YNL176C","chrXIV"
"4993","YNL177C","chrXIV"
"4994","YNL178W","chrXIV"
"4995","YNL179C","chrXIV"
"4996","YNL180C","chrXIV"
"4997","YNL181W","chrXIV"
"4998","YNL182C","chrXIV"
"4999","YNL183C","chrXIV"
"5001","YNL185C","chrXIV"
"5002","YNL186W","chrXIV"
"5003","YNL187W","chrXIV"
"5004","YNL188W","chrXIV"
"5005","YNL189W","chrXIV"
"5006","YNL190W","chrXIV"
"5007","YNL191W","chrXIV"
"5008","YNL192W","chrXIV"
"5009","YNL193W","chrXIV"
"5010","YNL194C","chrXIV"
"5011","YNL195C","chrXIV"
"5012","YNL196C","chrXIV"
"5013","YNL197C","chrXIV"
"5015","YNL199C","chrXIV"
"5016","YNL200C","chrXIV"
"5017","YNL201C","chrXIV"
"5018","YNL202W","chrXIV"
"5019","YNL203C","chrXIV"
"5022","YNL206C","chrXIV"
"5023","YNL207W","chrXIV"
"5024","YNL208W","chrXIV"
"5025","YNL209W","chrXIV"
"5026","YNL210W","chrXIV"
"5027","YNL211C","chrXIV"
"5028","YNL212W","chrXIV"
"5029","YNL213C","chrXIV"
"5030","YNL214W","chrXIV"
"5031","YNL215W","chrXIV"
"5032","YNL216W","chrXIV"
"5033","YNL217W","chrXIV"
"5034","YNL218W","chrXIV"
"5035","YNL219C","chrXIV"
"5036","YNL220W","chrXIV"
"5037","YNL221C","chrXIV"
"5038","YNL222W","chrXIV"
"5039","YNL223W","chrXIV"
"5040","YNL224C","chrXIV"
"5041","YNL225C","chrXIV"
"5042","YNL226W","chrXIV"
"5043","YNL227C","chrXIV"
"5044","YNL228W","chrXIV"
"5045","YNL229C","chrXIV"
"5046","YNL230C","chrXIV"
"5047","YNL231C","chrXIV"
"5048","YNL232W","chrXIV"
"5049","YNL233W","chrXIV"
"5050","YNL234W","chrXIV"
"5051","YNL235C","chrXIV"
"5052","YNL236W","chrXIV"
"5053","YNL237W","chrXIV"
"5054","YNL238W","chrXIV"
"5055","YNL239W","chrXIV"
"5056","YNL240C","chrXIV"
"5057","YNL241C","chrXIV"
"5058","YNL242W","chrXIV"
"5059","YNL243W","chrXIV"
"5060","YNL244C","chrXIV"
"5061","YNL245C","chrXIV"
"5062","YNL246W","chrXIV"
"5063","YNL247W","chrXIV"
"5064","YNL248C","chrXIV"
"5065","YNL249C","chrXIV"
"5066","YNL250W","chrXIV"
"5067","YNL251C","chrXIV"
"5068","YNL252C","chrXIV"
"5069","YNL253W","chrXIV"
"5070","YNL254C","chrXIV"
"5071","YNL255C","chrXIV"
"5072","YNL256W","chrXIV"
"5073","YNL257C","chrXIV"
"5074","YNL258C","chrXIV"
"5075","YNL259C","chrXIV"
"5076","YNL260C","chrXIV"
"5077","YNL261W","chrXIV"
"5078","YNL262W","chrXIV"
"5079","YNL263C","chrXIV"
"5080","YNL264C","chrXIV"
"5081","YNL265C","chrXIV"
"5082","YNL266W","chrXIV"
"5083","YNL267W","chrXIV"
"5084","YNL268W","chrXIV"
"5085","YNL269W","chrXIV"
"5086","YNL270C","chrXIV"
"5087","YNL271C","chrXIV"
"5088","YNL272C","chrXIV"
"5089","YNL273W","chrXIV"
"5090","YNL274C","chrXIV"
"5091","YNL275W","chrXIV"
"5092","YNL276C","chrXIV"
"5093","YNL277W","chrXIV"
"5094","YNL277W-A","chrXIV"
"5095","YNL278W","chrXIV"
"5096","YNL279W","chrXIV"
"5097","YNL280C","chrXIV"
"5098","YNL281W","chrXIV"
"5099","YNL282W","chrXIV"
"5100","YNL283C","chrXIV"
"5101","YNL284C","chrXIV"
"5102","YNL284C-B","chrXIV"
"5103","YNL285W","chrXIV"
"5104","YNL286W","chrXIV"
"5105","YNL287W","chrXIV"
"5106","YNL288W","chrXIV"
"5107","YNL289W","chrXIV"
"5108","YNL290W","chrXIV"
"5109","YNL291C","chrXIV"
"5110","YNL292W","chrXIV"
"5111","YNL293W","chrXIV"
"5112","YNL294C","chrXIV"
"5113","YNL295W","chrXIV"
"5114","YNL297C","chrXIV"
"5115","YNL298W","chrXIV"
"5116","YNL299W","chrXIV"
"5117","YNL300W","chrXIV"
"5118","YNL301C","chrXIV"
"5119","YNL302C","chrXIV"
"5121","YNL304W","chrXIV"
"5122","YNL305C","chrXIV"
"5123","YNL306W","chrXIV"
"5124","YNL307C","chrXIV"
"5125","YNL308C","chrXIV"
"5126","YNL309W","chrXIV"
"5127","YNL310C","chrXIV"
"5128","YNL311C","chrXIV"
"5129","YNL312W","chrXIV"
"5130","YNL313C","chrXIV"
"5131","YNL314W","chrXIV"
"5132","YNL315C","chrXIV"
"5133","YNL316C","chrXIV"
"5134","YNL317W","chrXIV"
"5135","YNL318C","chrXIV"
"5136","YNL319W","chrXIV"
"5137","YNL320W","chrXIV"
"5138","YNL321W","chrXIV"
"5139","YNL322C","chrXIV"
"5140","YNL323W","chrXIV"
"5141","YNL324W","chrXIV"
"5142","YNL325C","chrXIV"
"5143","YNL326C","chrXIV"
"5144","YNL327W","chrXIV"
"5145","YNL328C","chrXIV"
"5146","YNL329C","chrXIV"
"5147","YNL330C","chrXIV"
"5148","YNL331C","chrXIV"
"5149","YNL332W","chrXIV"
"5150","YNL333W","chrXIV"
"5151","YNL334C","chrXIV"
"5152","YNL335W","chrXIV"
"5153","YNL336W","chrXIV"
"5154","YNL337W","chrXIV"
"5155","YNR001C","chrXIV"
"5156","YNR001W-A","chrXIV"
"5157","YNR002C","chrXIV"
"5158","YNR003C","chrXIV"
"5159","YNR004W","chrXIV"
"5160","YNR006W","chrXIV"
"5161","YNR007C","chrXIV"
"5162","YNR008W","chrXIV"
"5163","YNR009W","chrXIV"
"5164","YNR010W","chrXIV"
"5165","YNR011C","chrXIV"
"5166","YNR012W","chrXIV"
"5167","YNR013C","chrXIV"
"5168","YNR014W","chrXIV"
"5169","YNR015W","chrXIV"
"5170","YNR016C","chrXIV"
"5171","YNR017W","chrXIV"
"5172","YNR018W","chrXIV"
"5173","YNR019W","chrXIV"
"5174","YNR020C","chrXIV"
"5175","YNR021W","chrXIV"
"5176","YNR022C","chrXIV"
"5177","YNR023W","chrXIV"
"5178","YNR024W","chrXIV"
"5179","YNR025C","chrXIV"
"5180","YNR026C","chrXIV"
"5181","YNR027W","chrXIV"
"5182","YNR028W","chrXIV"
"5183","YNR029C","chrXIV"
"5184","YNR030W","chrXIV"
"5185","YNR031C","chrXIV"
"5186","YNR032C-A","chrXIV"
"5187","YNR032W","chrXIV"
"5188","YNR033W","chrXIV"
"5189","YNR034W","chrXIV"
"5190","YNR034W-A","chrXIV"
"5191","YNR035C","chrXIV"
"5192","YNR036C","chrXIV"
"5193","YNR037C","chrXIV"
"5194","YNR038W","chrXIV"
"5195","YNR039C","chrXIV"
"5196","YNR040W","chrXIV"
"5197","YNR041C","chrXIV"
"5198","YNR043W","chrXIV"
"5199","YNR044W","chrXIV"
"5200","YNR045W","chrXIV"
"5201","YNR046W","chrXIV"
"5202","YNR047W","chrXIV"
"5203","YNR048W","chrXIV"
"5204","YNR049C","chrXIV"
"5205","YNR050C","chrXIV"
"5206","YNR051C","chrXIV"
"5207","YNR052C","chrXIV"
"5208","YNR053C","chrXIV"
"5209","YNR054C","chrXIV"
"5210","YNR055C","chrXIV"
"5211","YNR056C","chrXIV"
"5212","YNR057C","chrXIV"
"5213","YNR058W","chrXIV"
"5214","YNR059W","chrXIV"
"5215","YNR060W","chrXIV"
"5216","YNR061C","chrXIV"
"5217","YNR062C","chrXIV"
"5218","YNR063W","chrXIV"
"5219","YNR064C","chrXIV"
"5220","YNR065C","chrXIV"
"5221","YNR066C","chrXIV"
"5222","YNR067C","chrXIV"
"5223","YNR068C","chrXIV"
"5224","YNR069C","chrXIV"
"5225","YNR070W","chrXIV"
"5226","YNR071C","chrXIV"
"5227","YNR072W","chrXIV"
"5228","YNR073C","chrXIV"
"5229","YNR074C","chrXIV"
"5230","YNR075C-A","chrXIV"
"5231","YNR075W","chrXIV"
"5232","YOL001W","chrXV"
"5233","YOL002C","chrXV"
"5234","YOL003C","chrXV"
"5235","YOL004W","chrXV"
"5236","YOL005C","chrXV"
"5237","YOL006C","chrXV"
"5238","YOL007C","chrXV"
"5239","YOL008W","chrXV"
"5240","YOL009C","chrXV"
"5241","YOL010W","chrXV"
"5242","YOL011W","chrXV"
"5243","YOL012C","chrXV"
"5244","YOL013C","chrXV"
"5245","YOL013W-A","chrXV"
"5246","YOL013W-B","chrXV"
"5247","YOL014W","chrXV"
"5248","YOL015W","chrXV"
"5249","YOL016C","chrXV"
"5250","YOL017W","chrXV"
"5251","YOL018C","chrXV"
"5252","YOL019W","chrXV"
"5253","YOL019W-A","chrXV"
"5254","YOL020W","chrXV"
"5255","YOL021C","chrXV"
"5256","YOL022C","chrXV"
"5257","YOL023W","chrXV"
"5258","YOL024W","chrXV"
"5259","YOL025W","chrXV"
"5260","YOL026C","chrXV"
"5261","YOL027C","chrXV"
"5262","YOL028C","chrXV"
"5263","YOL029C","chrXV"
"5264","YOL030W","chrXV"
"5265","YOL031C","chrXV"
"5266","YOL032W","chrXV"
"5267","YOL033W","chrXV"
"5268","YOL034W","chrXV"
"5269","YOL035C","chrXV"
"5270","YOL036W","chrXV"
"5271","YOL037C","chrXV"
"5272","YOL038C-A","chrXV"
"5273","YOL038W","chrXV"
"5274","YOL039W","chrXV"
"5275","YOL040C","chrXV"
"5276","YOL041C","chrXV"
"5277","YOL042W","chrXV"
"5278","YOL043C","chrXV"
"5279","YOL044W","chrXV"
"5280","YOL045W","chrXV"
"5281","YOL046C","chrXV"
"5282","YOL047C","chrXV"
"5283","YOL048C","chrXV"
"5284","YOL049W","chrXV"
"5285","YOL050C","chrXV"
"5286","YOL051W","chrXV"
"5287","YOL052C","chrXV"
"5288","YOL052C-A","chrXV"
"5289","YOL053W","chrXV"
"5290","YOL054W","chrXV"
"5291","YOL055C","chrXV"
"5292","YOL056W","chrXV"
"5293","YOL057W","chrXV"
"5294","YOL058W","chrXV"
"5295","YOL059W","chrXV"
"5296","YOL060C","chrXV"
"5297","YOL061W","chrXV"
"5298","YOL062C","chrXV"
"5299","YOL063C","chrXV"
"5300","YOL064C","chrXV"
"5301","YOL065C","chrXV"
"5302","YOL066C","chrXV"
"5303","YOL067C","chrXV"
"5304","YOL068C","chrXV"
"5305","YOL069W","chrXV"
"5306","YOL070C","chrXV"
"5307","YOL071W","chrXV"
"5308","YOL072W","chrXV"
"5309","YOL073C","chrXV"
"5310","YOL075C","chrXV"
"5311","YOL076W","chrXV"
"5312","YOL077C","chrXV"
"5313","YOL077W-A","chrXV"
"5314","YOL078W","chrXV"
"5315","YOL080C","chrXV"
"5316","YOL081W","chrXV"
"5317","YOL082W","chrXV"
"5318","YOL083W","chrXV"
"5319","YOL084W","chrXV"
"5320","YOL085C","chrXV"
"5321","YOL085W-A","chrXV"
"5322","YOL086C","chrXV"
"5323","YOL086W-A","chrXV"
"5324","YOL087C","chrXV"
"5325","YOL088C","chrXV"
"5326","YOL089C","chrXV"
"5327","YOL090W","chrXV"
"5328","YOL091W","chrXV"
"5329","YOL092W","chrXV"
"5330","YOL093W","chrXV"
"5331","YOL094C","chrXV"
"5332","YOL095C","chrXV"
"5333","YOL096C","chrXV"
"5334","YOL097C","chrXV"
"5335","YOL097W-A","chrXV"
"5336","YOL098C","chrXV"
"5337","YOL099C","chrXV"
"5338","YOL100W","chrXV"
"5339","YOL101C","chrXV"
"5340","YOL102C","chrXV"
"5341","YOL103W","chrXV"
"5342","YOL104C","chrXV"
"5343","YOL105C","chrXV"
"5344","YOL106W","chrXV"
"5345","YOL107W","chrXV"
"5346","YOL108C","chrXV"
"5347","YOL109W","chrXV"
"5348","YOL110W","chrXV"
"5349","YOL111C","chrXV"
"5350","YOL112W","chrXV"
"5351","YOL113W","chrXV"
"5352","YOL114C","chrXV"
"5353","YOL115W","chrXV"
"5354","YOL116W","chrXV"
"5355","YOL117W","chrXV"
"5356","YOL118C","chrXV"
"5357","YOL119C","chrXV"
"5358","YOL120C","chrXV"
"5359","YOL121C","chrXV"
"5360","YOL122C","chrXV"
"5361","YOL123W","chrXV"
"5362","YOL124C","chrXV"
"5363","YOL125W","chrXV"
"5364","YOL126C","chrXV"
"5365","YOL127W","chrXV"
"5366","YOL128C","chrXV"
"5367","YOL129W","chrXV"
"5368","YOL130W","chrXV"
"5369","YOL131W","chrXV"
"5370","YOL132W","chrXV"
"5371","YOL133W","chrXV"
"5372","YOL134C","chrXV"
"5373","YOL135C","chrXV"
"5374","YOL136C","chrXV"
"5375","YOL137W","chrXV"
"5376","YOL138C","chrXV"
