"","GENEID","TXCHROM"
"4538","YMR083W","chrXIII"
"4539","YMR084W","chrXIII"
"4540","YMR085W","chrXIII"
"4541","YMR086C-A","chrXIII"
"4542","YMR086W","chrXIII"
"4543","YMR087W","chrXIII"
"4544","YMR088C","chrXIII"
"4545","YMR089C","chrXIII"
"4546","YMR090W","chrXIII"
"4547","YMR091C","chrXIII"
"4548","YMR092C","chrXIII"
"4549","YMR093W","chrXIII"
"4550","YMR094W","chrXIII"
"4551","YMR095C","chrXIII"
"4552","YMR096W","chrXIII"
"4553","YMR097C","chrXIII"
"4554","YMR098C","chrXIII"
"4555","YMR099C","chrXIII"
"4556","YMR100W","chrXIII"
"4557","YMR101C","chrXIII"
"4558","YMR102C","chrXIII"
"4559","YMR103C","chrXIII"
"4560","YMR104C","chrXIII"
"4561","YMR105C","chrXIII"
"4562","YMR105W-A","chrXIII"
"4563","YMR106C","chrXIII"
"4564","YMR107W","chrXIII"
"4565","YMR108W","chrXIII"
"4566","YMR109W","chrXIII"
"4567","YMR110C","chrXIII"
"4568","YMR111C","chrXIII"
"4569","YMR112C","chrXIII"
"4570","YMR113W","chrXIII"
"4571","YMR114C","chrXIII"
"4572","YMR115W","chrXIII"
"4573","YMR116C","chrXIII"
"4574","YMR117C","chrXIII"
"4575","YMR118C","chrXIII"
"4576","YMR119W","chrXIII"
"4578","YMR120C","chrXIII"
"4579","YMR121C","chrXIII"
"4580","YMR122C","chrXIII"
"4581","YMR122W-A","chrXIII"
"4582","YMR123W","chrXIII"
"4583","YMR124W","chrXIII"
"4584","YMR125W","chrXIII"
"4585","YMR126C","chrXIII"
"4586","YMR127C","chrXIII"
"4587","YMR128W","chrXIII"
"4588","YMR129W","chrXIII"
"4589","YMR130W","chrXIII"
"4590","YMR131C","chrXIII"
"4591","YMR132C","chrXIII"
"4592","YMR133W","chrXIII"
"4593","YMR134W","chrXIII"
"4594","YMR135C","chrXIII"
"4595","YMR135W-A","chrXIII"
"4596","YMR136W","chrXIII"
"4597","YMR137C","chrXIII"
"4598","YMR138W","chrXIII"
"4599","YMR139W","chrXIII"
"4600","YMR140W","chrXIII"
"4601","YMR141C","chrXIII"
"4602","YMR141W-A","chrXIII"
"4603","YMR142C","chrXIII"
"4604","YMR143W","chrXIII"
"4605","YMR144W","chrXIII"
"4606","YMR145C","chrXIII"
"4607","YMR146C","chrXIII"
"4608","YMR147W","chrXIII"
"4609","YMR148W","chrXIII"
"4610","YMR149W","chrXIII"
"4611","YMR150C","chrXIII"
"4612","YMR151W","chrXIII"
"4613","YMR152W","chrXIII"
"4614","YMR153C-A","chrXIII"
"4615","YMR153W","chrXIII"
"4616","YMR154C","chrXIII"
"4617","YMR155W","chrXIII"
"4618","YMR156C","chrXIII"
"4619","YMR157C","chrXIII"
"4620","YMR158C-A","chrXIII"
"4621","YMR158W","chrXIII"
"4622","YMR160W","chrXIII"
"4623","YMR161W","chrXIII"
"4624","YMR162C","chrXIII"
"4625","YMR163C","chrXIII"
"4626","YMR164C","chrXIII"
"4627","YMR165C","chrXIII"
"4628","YMR166C","chrXIII"
"4629","YMR167W","chrXIII"
"4630","YMR168C","chrXIII"
"4631","YMR169C","chrXIII"
"4632","YMR170C","chrXIII"
"4633","YMR171C","chrXIII"
"4634","YMR172C-A","chrXIII"
"4635","YMR172W","chrXIII"
"4636","YMR173W","chrXIII"
"4638","YMR174C","chrXIII"
"4639","YMR175W","chrXIII"
"4640","YMR175W-A","chrXIII"
"4641","YMR176W","chrXIII"
"4642","YMR177W","chrXIII"
"4643","YMR178W","chrXIII"
"4644","YMR179W","chrXIII"
"4645","YMR180C","chrXIII"
"4646","YMR181C","chrXIII"
"4647","YMR182C","chrXIII"
"4648","YMR182W-A","chrXIII"
"4649","YMR183C","chrXIII"
"4650","YMR184W","chrXIII"
"4651","YMR185W","chrXIII"
"4652","YMR186W","chrXIII"
"4653","YMR187C","chrXIII"
"4654","YMR188C","chrXIII"
"4655","YMR189W","chrXIII"
"4656","YMR190C","chrXIII"
"4657","YMR191W","chrXIII"
"4658","YMR192W","chrXIII"
"4659","YMR193C-A","chrXIII"
"4660","YMR193W","chrXIII"
"4661","YMR194C-A","chrXIII"
"4662","YMR194C-B","chrXIII"
"4663","YMR194W","chrXIII"
"4664","YMR195W","chrXIII"
"4665","YMR196W","chrXIII"
"4666","YMR197C","chrXIII"
"4667","YMR198W","chrXIII"
"4668","YMR199W","chrXIII"
"4669","YMR200W","chrXIII"
"4670","YMR201C","chrXIII"
"4671","YMR202W","chrXIII"
"4672","YMR203W","chrXIII"
"4673","YMR204C","chrXIII"
"4674","YMR205C","chrXIII"
"4675","YMR206W","chrXIII"
"4676","YMR207C","chrXIII"
"4677","YMR208W","chrXIII"
"4678","YMR209C","chrXIII"
"4679","YMR210W","chrXIII"
"4680","YMR211W","chrXIII"
"4681","YMR212C","chrXIII"
"4682","YMR213W","chrXIII"
"4683","YMR214W","chrXIII"
"4684","YMR215W","chrXIII"
"4685","YMR216C","chrXIII"
"4686","YMR217W","chrXIII"
"4687","YMR218C","chrXIII"
"4688","YMR219W","chrXIII"
"4689","YMR220W","chrXIII"
"4690","YMR221C","chrXIII"
"4691","YMR222C","chrXIII"
"4692","YMR223W","chrXIII"
"4693","YMR224C","chrXIII"
"4694","YMR225C","chrXIII"
"4695","YMR226C","chrXIII"
"4696","YMR227C","chrXIII"
"4697","YMR228W","chrXIII"
"4698","YMR229C","chrXIII"
"4699","YMR230W","chrXIII"
"4700","YMR230W-A","chrXIII"
"4701","YMR231W","chrXIII"
"4702","YMR232W","chrXIII"
"4703","YMR233W","chrXIII"
"4704","YMR234W","chrXIII"
"4705","YMR235C","chrXIII"
"4706","YMR236W","chrXIII"
"4707","YMR237W","chrXIII"
"4708","YMR238W","chrXIII"
"4709","YMR239C","chrXIII"
"4710","YMR240C","chrXIII"
"4711","YMR241W","chrXIII"
"4712","YMR242C","chrXIII"
"4713","YMR242W-A","chrXIII"
"4714","YMR243C","chrXIII"
"4715","YMR244C-A","chrXIII"
"4716","YMR244W","chrXIII"
"4717","YMR245W","chrXIII"
"4718","YMR246W","chrXIII"
"4719","YMR247C","chrXIII"
"4720","YMR247W-A","chrXIII"
"4721","YMR250W","chrXIII"
"4722","YMR251W","chrXIII"
"4723","YMR251W-A","chrXIII"
"4724","YMR252C","chrXIII"
"4725","YMR253C","chrXIII"
"4726","YMR254C","chrXIII"
"4727","YMR255W","chrXIII"
"4728","YMR256C","chrXIII"
"4729","YMR257C","chrXIII"
"4730","YMR258C","chrXIII"
"4731","YMR259C","chrXIII"
"4732","YMR260C","chrXIII"
"4733","YMR261C","chrXIII"
"4734","YMR262W","chrXIII"
"4735","YMR263W","chrXIII"
"4736","YMR264W","chrXIII"
"4737","YMR265C","chrXIII"
"4738","YMR266W","chrXIII"
"4739","YMR267W","chrXIII"
"4740","YMR268C","chrXIII"
"4741","YMR269W","chrXIII"
"4742","YMR270C","chrXIII"
"4743","YMR271C","chrXIII"
"4744","YMR272C","chrXIII"
"4745","YMR272W-B","chrXIII"
"4746","YMR273C","chrXIII"
"4747","YMR274C","chrXIII"
"4748","YMR275C","chrXIII"
"4749","YMR276W","chrXIII"
"4750","YMR277W","chrXIII"
"4751","YMR278W","chrXIII"
"4752","YMR279C","chrXIII"
"4753","YMR280C","chrXIII"
"4754","YMR281W","chrXIII"
"4755","YMR282C","chrXIII"
"4756","YMR283C","chrXIII"
"4757","YMR284W","chrXIII"
"4758","YMR285C","chrXIII"
"4759","YMR286W","chrXIII"
"4760","YMR287C","chrXIII"
"4761","YMR288W","chrXIII"
"4762","YMR289W","chrXIII"
"4763","YMR290C","chrXIII"
"4764","YMR290W-A","chrXIII"
"4765","YMR291W","chrXIII"
"4766","YMR292W","chrXIII"
"4767","YMR293C","chrXIII"
"4768","YMR294W","chrXIII"
"4769","YMR294W-A","chrXIII"
"4770","YMR295C","chrXIII"
"4771","YMR296C","chrXIII"
"4772","YMR297W","chrXIII"
"4773","YMR298W","chrXIII"
"4774","YMR299C","chrXIII"
"4775","YMR300C","chrXIII"
"4776","YMR301C","chrXIII"
"4777","YMR302C","chrXIII"
"4778","YMR303C","chrXIII"
"4780","YMR304W","chrXIII"
"4781","YMR305C","chrXIII"
"4782","YMR306C-A","chrXIII"
"4783","YMR306W","chrXIII"
"4784","YMR307W","chrXIII"
"4785","YMR308C","chrXIII"
"4786","YMR309C","chrXIII"
"4787","YMR310C","chrXIII"
"4788","YMR311C","chrXIII"
"4789","YMR312W","chrXIII"
"4790","YMR313C","chrXIII"
"4791","YMR314W","chrXIII"
"4792","YMR315W","chrXIII"
"4793","YMR315W-A","chrXIII"
"4794","YMR316C-A","chrXIII"
"4795","YMR316C-B","chrXIII"
"4796","YMR316W","chrXIII"
"4797","YMR317W","chrXIII"
"4798","YMR318C","chrXIII"
"4799","YMR319C","chrXIII"
"4800","YMR320W","chrXIII"
"4801","YMR321C","chrXIII"
"4802","YMR322C","chrXIII"
"4803","YMR323W","chrXIII"
"4804","YMR324C","chrXIII"
"4805","YMR325W","chrXIII"
"4806","YNL001W","chrXIV"
"4807","YNL002C","chrXIV"
"4808","YNL003C","chrXIV"
"4809","YNL004W","chrXIV"
"4810","YNL005C","chrXIV"
"4811","YNL006W","chrXIV"
"4812","YNL007C","chrXIV"
"4813","YNL008C","chrXIV"
"4814","YNL009W","chrXIV"
"4815","YNL010W","chrXIV"
"4816","YNL011C","chrXIV"
"4817","YNL012W","chrXIV"
"4818","YNL013C","chrXIV"
"4819","YNL014W","chrXIV"
"4820","YNL015W","chrXIV"
"4821","YNL016W","chrXIV"
"4822","YNL017C","chrXIV"
"4823","YNL018C","chrXIV"
"4824","YNL019C","chrXIV"
"4825","YNL020C","chrXIV"
"4826","YNL021W","chrXIV"
"4827","YNL022C","chrXIV"
"4828","YNL023C","chrXIV"
"4829","YNL024C","chrXIV"
"4830","YNL024C-A","chrXIV"
"4831","YNL025C","chrXIV"
"4832","YNL026W","chrXIV"
"4833","YNL027W","chrXIV"
"4834","YNL028W","chrXIV"
"4835","YNL029C","chrXIV"
"4836","YNL030W","chrXIV"
"4837","YNL031C","chrXIV"
"4838","YNL032W","chrXIV"
"4839","YNL034W","chrXIV"
"4840","YNL035C","chrXIV"
"4841","YNL036W","chrXIV"
"4842","YNL037C","chrXIV"
"4843","YNL038W","chrXIV"
"4844","YNL039W","chrXIV"
"4845","YNL040W","chrXIV"
"4846","YNL041C","chrXIV"
"4847","YNL042W","chrXIV"
"4848","YNL042W-B","chrXIV"
"4849","YNL043C","chrXIV"
"4850","YNL044W","chrXIV"
"4851","YNL045W","chrXIV"
"4852","YNL046W","chrXIV"
"4853","YNL047C","chrXIV"
"4854","YNL048W","chrXIV"
"4855","YNL049C","chrXIV"
"4856","YNL050C","chrXIV"
"4857","YNL051W","chrXIV"
"4858","YNL052W","chrXIV"
"4859","YNL053W","chrXIV"
"4860","YNL054W","chrXIV"
"4861","YNL054W-B","chrXIV"
"4862","YNL055C","chrXIV"
"4863","YNL056W","chrXIV"
"4864","YNL058C","chrXIV"
"4865","YNL059C","chrXIV"
"4866","YNL061W","chrXIV"
"4867","YNL062C","chrXIV"
"4868","YNL063W","chrXIV"
"4869","YNL064C","chrXIV"
"4870","YNL065W","chrXIV"
"4871","YNL066W","chrXIV"
"4872","YNL067W","chrXIV"
"4873","YNL067W-A","chrXIV"
"4874","YNL068C","chrXIV"
"4875","YNL069C","chrXIV"
"4876","YNL070W","chrXIV"
"4877","YNL071W","chrXIV"
"4878","YNL072W","chrXIV"
"4879","YNL073W","chrXIV"
"4880","YNL074C","chrXIV"
"4881","YNL075W","chrXIV"
"4882","YNL076W","chrXIV"
"4883","YNL077W","chrXIV"
"4884","YNL078W","chrXIV"
"4885","YNL079C","chrXIV"
"4886","YNL080C","chrXIV"
"4887","YNL081C","chrXIV"
"4888","YNL082W","chrXIV"
"4889","YNL083W","chrXIV"
"4890","YNL084C","chrXIV"
"4891","YNL085W","chrXIV"
"4892","YNL086W","chrXIV"
"4893","YNL087W","chrXIV"
"4894","YNL088W","chrXIV"
"4895","YNL089C","chrXIV"
"4896","YNL090W","chrXIV"
"4897","YNL091W","chrXIV"
"4898","YNL092W","chrXIV"
"4899","YNL093W","chrXIV"
"4900","YNL094W","chrXIV"
"4901","YNL095C","chrXIV"
"4902","YNL096C","chrXIV"
"4903","YNL097C","chrXIV"
"4904","YNL097C-B","chrXIV"
"4905","YNL098C","chrXIV"
"4906","YNL099C","chrXIV"
"4907","YNL100W","chrXIV"
"4908","YNL101W","chrXIV"
"4909","YNL102W","chrXIV"
"4910","YNL103W","chrXIV"
"4911","YNL103W-A","chrXIV"
"4912","YNL104C","chrXIV"
"4913","YNL106C","chrXIV"
"4914","YNL107W","chrXIV"
"4915","YNL108C","chrXIV"
"4916","YNL109W","chrXIV"
"4917","YNL110C","chrXIV"
"4918","YNL111C","chrXIV"
"4919","YNL112W","chrXIV"
"4920","YNL113W","chrXIV"
"4921","YNL114C","chrXIV"
"4922","YNL115C","chrXIV"
"4923","YNL116W","chrXIV"
"4924","YNL117W","chrXIV"
"4925","YNL118C","chrXIV"
"4926","YNL119W","chrXIV"
"4927","YNL121C","chrXIV"
"4928","YNL122C","chrXIV"
"4929","YNL123W","chrXIV"
"4930","YNL124W","chrXIV"
"4931","YNL125C","chrXIV"
"4932","YNL126W","chrXIV"
"4933","YNL127W","chrXIV"
"4934","YNL128W","chrXIV"
"4935","YNL129W","chrXIV"
"4936","YNL130C","chrXIV"
"4937","YNL130C-A","chrXIV"
"4938","YNL131W","chrXIV"
"4939","YNL132W","chrXIV"
"4940","YNL133C","chrXIV"
"4941","YNL134C","chrXIV"
"4942","YNL135C","chrXIV"
"4943","YNL136W","chrXIV"
"4944","YNL137C","chrXIV"
"4945","YNL138W","chrXIV"
"4946","YNL138W-A","chrXIV"
"4947","YNL139C","chrXIV"
"4949","YNL141W","chrXIV"
"4950","YNL142W","chrXIV"
"4951","YNL143C","chrXIV"
"4952","YNL144C","chrXIV"
"4953","YNL145W","chrXIV"
"4954","YNL146C-A","chrXIV"
"4955","YNL146W","chrXIV"
"4956","YNL147W","chrXIV"
"4957","YNL148C","chrXIV"
"4958","YNL149C","chrXIV"
"4959","YNL150W","chrXIV"
"4960","YNL151C","chrXIV"
"4961","YNL152W","chrXIV"
"4962","YNL153C","chrXIV"
"4963","YNL154C","chrXIV"
"4964","YNL155W","chrXIV"
"4965","YNL156C","chrXIV"
"4966","YNL157W","chrXIV"
"4967","YNL158W","chrXIV"
"4968","YNL159C","chrXIV"
"4969","YNL160W","chrXIV"
"4970","YNL161W","chrXIV"
"4971","YNL162W","chrXIV"
"4972","YNL162W-A","chrXIV"
"4973","YNL163C","chrXIV"
"4974","YNL164C","chrXIV"
"4975","YNL165W","chrXIV"
"4976","YNL166C","chrXIV"
"4977","YNL167C","chrXIV"
"4978","YNL168C","chrXIV"
"4979","YNL169C","chrXIV"
"4980","YNL170W","chrXIV"
"4981","YNL171C","chrXIV"
"4982","YNL172W","chrXIV"
"4983","YNL173C","chrXIV"
"4984","YNL175C","chrXIV"
"4985","YNL176C","chrXIV"
"4986","YNL177C","chrXIV"
"4987","YNL178W","chrXIV"
"4988","YNL179C","chrXIV"
"4989","YNL180C","chrXIV"
"4990","YNL181W","chrXIV"
"4991","YNL182C","chrXIV"
"4992","YNL183C","chrXIV"
"4994","YNL185C","chrXIV"
"4995","YNL186W","chrXIV"
"4996","YNL187W","chrXIV"
"4997","YNL188W","chrXIV"
"4998","YNL189W","chrXIV"
"4999","YNL190W","chrXIV"
"5000","YNL191W","chrXIV"
"5001","YNL192W","chrXIV"
"5002","YNL193W","chrXIV"
"5003","YNL194C","chrXIV"
"5004","YNL195C","chrXIV"
"5005","YNL196C","chrXIV"
"5006","YNL197C","chrXIV"
"5008","YNL199C","chrXIV"
"5009","YNL200C","chrXIV"
"5010","YNL201C","chrXIV"
"5011","YNL202W","chrXIV"
"5012","YNL203C","chrXIV"
"5015","YNL206C","chrXIV"
"5016","YNL207W","chrXIV"
"5017","YNL208W","chrXIV"
"5018","YNL209W","chrXIV"
"5019","YNL210W","chrXIV"
"5020","YNL211C","chrXIV"
"5021","YNL212W","chrXIV"
"5022","YNL213C","chrXIV"
"5023","YNL214W","chrXIV"
"5024","YNL215W","chrXIV"
"5025","YNL216W","chrXIV"
"5026","YNL217W","chrXIV"
"5027","YNL218W","chrXIV"
"5028","YNL219C","chrXIV"
"5029","YNL220W","chrXIV"
"5030","YNL221C","chrXIV"
"5031","YNL222W","chrXIV"
"5032","YNL223W","chrXIV"
"5033","YNL224C","chrXIV"
"5034","YNL225C","chrXIV"
"5035","YNL226W","chrXIV"
"5036","YNL227C","chrXIV"
"5037","YNL228W","chrXIV"
"5038","YNL229C","chrXIV"
"5039","YNL230C","chrXIV"
"5040","YNL231C","chrXIV"
"5041","YNL232W","chrXIV"
"5042","YNL233W","chrXIV"
"5043","YNL234W","chrXIV"
"5044","YNL235C","chrXIV"
"5045","YNL236W","chrXIV"
"5046","YNL237W","chrXIV"
"5047","YNL238W","chrXIV"
"5048","YNL239W","chrXIV"
"5049","YNL240C","chrXIV"
"5050","YNL241C","chrXIV"
"5051","YNL242W","chrXIV"
"5052","YNL243W","chrXIV"
"5053","YNL244C","chrXIV"
"5054","YNL245C","chrXIV"
"5055","YNL246W","chrXIV"
"5056","YNL247W","chrXIV"
"5057","YNL248C","chrXIV"
"5058","YNL249C","chrXIV"
"5059","YNL250W","chrXIV"
"5060","YNL251C","chrXIV"
"5061","YNL252C","chrXIV"
"5062","YNL253W","chrXIV"
"5063","YNL254C","chrXIV"
"5064","YNL255C","chrXIV"
"5065","YNL256W","chrXIV"
"5066","YNL257C","chrXIV"
"5067","YNL258C","chrXIV"
"5068","YNL259C","chrXIV"
"5069","YNL260C","chrXIV"
"5070","YNL261W","chrXIV"
"5071","YNL262W","chrXIV"
"5072","YNL263C","chrXIV"
"5073","YNL264C","chrXIV"
"5074","YNL265C","chrXIV"
"5075","YNL266W","chrXIV"
"5076","YNL267W","chrXIV"
"5077","YNL268W","chrXIV"
"5078","YNL269W","chrXIV"
"5079","YNL270C","chrXIV"
"5080","YNL271C","chrXIV"
"5081","YNL272C","chrXIV"
"5082","YNL273W","chrXIV"
"5083","YNL274C","chrXIV"
"5084","YNL275W","chrXIV"
"5085","YNL276C","chrXIV"
"5086","YNL277W","chrXIV"
"5087","YNL277W-A","chrXIV"
"5088","YNL278W","chrXIV"
"5089","YNL279W","chrXIV"
"5090","YNL280C","chrXIV"
"5091","YNL281W","chrXIV"
"5092","YNL282W","chrXIV"
"5093","YNL283C","chrXIV"
"5094","YNL284C","chrXIV"
"5095","YNL284C-B","chrXIV"
"5096","YNL285W","chrXIV"
"5097","YNL286W","chrXIV"
"5098","YNL287W","chrXIV"
"5099","YNL288W","chrXIV"
"5100","YNL289W","chrXIV"
"5101","YNL290W","chrXIV"
"5102","YNL291C","chrXIV"
"5103","YNL292W","chrXIV"
"5104","YNL293W","chrXIV"
"5105","YNL294C","chrXIV"
"5106","YNL295W","chrXIV"
"5107","YNL297C","chrXIV"
"5108","YNL298W","chrXIV"
"5109","YNL299W","chrXIV"
"5110","YNL300W","chrXIV"
"5111","YNL301C","chrXIV"
"5112","YNL302C","chrXIV"
"5114","YNL304W","chrXIV"
"5115","YNL305C","chrXIV"
"5116","YNL306W","chrXIV"
"5117","YNL307C","chrXIV"
"5118","YNL308C","chrXIV"
"5119","YNL309W","chrXIV"
"5120","YNL310C","chrXIV"
"5121","YNL311C","chrXIV"
"5122","YNL312W","chrXIV"
"5123","YNL313C","chrXIV"
"5124","YNL314W","chrXIV"
"5125","YNL315C","chrXIV"
"5126","YNL316C","chrXIV"
"5127","YNL317W","chrXIV"
"5128","YNL318C","chrXIV"
"5129","YNL319W","chrXIV"
"5130","YNL320W","chrXIV"
"5131","YNL321W","chrXIV"
"5132","YNL322C","chrXIV"
"5133","YNL323W","chrXIV"
"5134","YNL325C","chrXIV"
"5135","YNL326C","chrXIV"
"5136","YNL327W","chrXIV"
"5137","YNL328C","chrXIV"
"5138","YNL329C","chrXIV"
"5139","YNL330C","chrXIV"
"5140","YNL331C","chrXIV"
"5141","YNL332W","chrXIV"
"5142","YNL333W","chrXIV"
"5143","YNL334C","chrXIV"
"5144","YNL335W","chrXIV"
"5145","YNL336W","chrXIV"
"5146","YNL337W","chrXIV"
"5147","YNR001C","chrXIV"
"5148","YNR001W-A","chrXIV"
"5149","YNR002C","chrXIV"
"5150","YNR003C","chrXIV"
"5151","YNR004W","chrXIV"
"5152","YNR006W","chrXIV"
"5153","YNR007C","chrXIV"
"5154","YNR008W","chrXIV"
"5155","YNR009W","chrXIV"
"5156","YNR010W","chrXIV"
"5157","YNR011C","chrXIV"
"5158","YNR012W","chrXIV"
"5159","YNR013C","chrXIV"
"5160","YNR014W","chrXIV"
"5161","YNR015W","chrXIV"
"5162","YNR016C","chrXIV"
"5163","YNR017W","chrXIV"
"5164","YNR018W","chrXIV"
"5165","YNR019W","chrXIV"
"5166","YNR020C","chrXIV"
"5167","YNR021W","chrXIV"
"5168","YNR022C","chrXIV"
"5169","YNR023W","chrXIV"
"5170","YNR024W","chrXIV"
"5171","YNR025C","chrXIV"
"5172","YNR026C","chrXIV"
"5173","YNR027W","chrXIV"
"5174","YNR028W","chrXIV"
"5175","YNR029C","chrXIV"
"5176","YNR030W","chrXIV"
"5177","YNR031C","chrXIV"
"5178","YNR032C-A","chrXIV"
"5179","YNR032W","chrXIV"
"5180","YNR033W","chrXIV"
"5181","YNR034W","chrXIV"
"5182","YNR034W-A","chrXIV"
"5183","YNR035C","chrXIV"
"5184","YNR036C","chrXIV"
"5185","YNR037C","chrXIV"
"5186","YNR038W","chrXIV"
"5187","YNR039C","chrXIV"
"5188","YNR040W","chrXIV"
"5189","YNR041C","chrXIV"
"5190","YNR043W","chrXIV"
"5191","YNR044W","chrXIV"
"5192","YNR045W","chrXIV"
"5193","YNR046W","chrXIV"
"5194","YNR047W","chrXIV"
"5195","YNR048W","chrXIV"
"5196","YNR049C","chrXIV"
"5197","YNR050C","chrXIV"
"5198","YNR051C","chrXIV"
"5199","YNR052C","chrXIV"
"5200","YNR053C","chrXIV"
"5201","YNR054C","chrXIV"
"5202","YNR055C","chrXIV"
"5203","YNR056C","chrXIV"
"5204","YNR057C","chrXIV"
"5205","YNR058W","chrXIV"
"5206","YNR059W","chrXIV"
"5207","YNR060W","chrXIV"
"5208","YNR061C","chrXIV"
"5209","YNR062C","chrXIV"
"5210","YNR063W","chrXIV"
"5211","YNR064C","chrXIV"
"5212","YNR065C","chrXIV"
"5213","YNR066C","chrXIV"
"5214","YNR067C","chrXIV"
"5215","YNR068C","chrXIV"
"5216","YNR069C","chrXIV"
"5217","YNR070W","chrXIV"
"5218","YNR071C","chrXIV"
"5219","YNR072W","chrXIV"
"5220","YNR073C","chrXIV"
"5221","YNR074C","chrXIV"
"5222","YNR075C-A","chrXIV"
"5223","YNR075W","chrXIV"
"5224","YOL001W","chrXV"
"5225","YOL002C","chrXV"
"5226","YOL003C","chrXV"
"5227","YOL004W","chrXV"
"5228","YOL005C","chrXV"
"5229","YOL006C","chrXV"
"5230","YOL007C","chrXV"
"5231","YOL008W","chrXV"
"5232","YOL009C","chrXV"
"5233","YOL010W","chrXV"
"5234","YOL011W","chrXV"
"5235","YOL012C","chrXV"
"5236","YOL013C","chrXV"
"5237","YOL013W-A","chrXV"
"5238","YOL013W-B","chrXV"
"5239","YOL014W","chrXV"
"5240","YOL015W","chrXV"
"5241","YOL016C","chrXV"
"5242","YOL017W","chrXV"
"5243","YOL018C","chrXV"
"5244","YOL019W","chrXV"
"5245","YOL019W-A","chrXV"
"5246","YOL020W","chrXV"
"5247","YOL021C","chrXV"
"5248","YOL022C","chrXV"
"5249","YOL023W","chrXV"
"5250","YOL024W","chrXV"
"5251","YOL025W","chrXV"
"5252","YOL026C","chrXV"
"5253","YOL027C","chrXV"
"5254","YOL028C","chrXV"
"5255","YOL029C","chrXV"
"5256","YOL030W","chrXV"
"5257","YOL031C","chrXV"
"5258","YOL032W","chrXV"
"5259","YOL033W","chrXV"
"5260","YOL034W","chrXV"
"5261","YOL035C","chrXV"
"5262","YOL036W","chrXV"
"5263","YOL037C","chrXV"
"5264","YOL038C-A","chrXV"
"5265","YOL038W","chrXV"
"5266","YOL039W","chrXV"
"5267","YOL040C","chrXV"
"5268","YOL041C","chrXV"
"5269","YOL042W","chrXV"
"5270","YOL043C","chrXV"
"5271","YOL044W","chrXV"
"5272","YOL045W","chrXV"
"5273","YOL046C","chrXV"
"5274","YOL047C","chrXV"
"5275","YOL048C","chrXV"
"5276","YOL049W","chrXV"
"5277","YOL050C","chrXV"
"5278","YOL051W","chrXV"
"5279","YOL052C","chrXV"
"5280","YOL052C-A","chrXV"
"5281","YOL053W","chrXV"
"5282","YOL054W","chrXV"
"5283","YOL055C","chrXV"
"5284","YOL056W","chrXV"
"5285","YOL057W","chrXV"
"5286","YOL058W","chrXV"
"5287","YOL059W","chrXV"
"5288","YOL060C","chrXV"
"5289","YOL061W","chrXV"
"5290","YOL062C","chrXV"
"5291","YOL063C","chrXV"
"5292","YOL064C","chrXV"
"5293","YOL065C","chrXV"
"5294","YOL066C","chrXV"
"5295","YOL067C","chrXV"
"5296","YOL068C","chrXV"
"5297","YOL069W","chrXV"
"5298","YOL070C","chrXV"
"5299","YOL071W","chrXV"
"5300","YOL072W","chrXV"
"5301","YOL073C","chrXV"
"5302","YOL075C","chrXV"
"5303","YOL076W","chrXV"
"5304","YOL077C","chrXV"
"5305","YOL077W-A","chrXV"
"5306","YOL078W","chrXV"
"5307","YOL080C","chrXV"
"5308","YOL081W","chrXV"
"5309","YOL082W","chrXV"
"5310","YOL083W","chrXV"
"5311","YOL084W","chrXV"
"5312","YOL085C","chrXV"
"5313","YOL085W-A","chrXV"
"5314","YOL086C","chrXV"
"5315","YOL086W-A","chrXV"
"5316","YOL087C","chrXV"
"5317","YOL088C","chrXV"
"5318","YOL089C","chrXV"
"5319","YOL090W","chrXV"
"5320","YOL091W","chrXV"
"5321","YOL092W","chrXV"
"5322","YOL093W","chrXV"
"5323","YOL094C","chrXV"
"5324","YOL095C","chrXV"
"5325","YOL096C","chrXV"
"5326","YOL097C","chrXV"
"5327","YOL097W-A","chrXV"
"5328","YOL098C","chrXV"
"5329","YOL099C","chrXV"
"5330","YOL100W","chrXV"
"5331","YOL101C","chrXV"
"5332","YOL102C","chrXV"
"5333","YOL103W","chrXV"
"5334","YOL104C","chrXV"
"5335","YOL105C","chrXV"
"5336","YOL106W","chrXV"
"5337","YOL107W","chrXV"
"5338","YOL108C","chrXV"
"5339","YOL109W","chrXV"
"5340","YOL110W","chrXV"
"5341","YOL111C","chrXV"
"5342","YOL112W","chrXV"
"5343","YOL113W","chrXV"
"5344","YOL114C","chrXV"
"5345","YOL115W","chrXV"
"5346","YOL116W","chrXV"
"5347","YOL117W","chrXV"
"5348","YOL118C","chrXV"
"5349","YOL119C","chrXV"
"5350","YOL120C","chrXV"
"5351","YOL121C","chrXV"
"5352","YOL122C","chrXV"
"5353","YOL123W","chrXV"
"5354","YOL124C","chrXV"
"5355","YOL125W","chrXV"
"5356","YOL126C","chrXV"
"5357","YOL127W","chrXV"
"5358","YOL128C","chrXV"
"5359","YOL129W","chrXV"
"5360","YOL130W","chrXV"
"5361","YOL131W","chrXV"
"5362","YOL132W","chrXV"
"5363","YOL133W","chrXV"
"5364","YOL134C","chrXV"
"5365","YOL135C","chrXV"
"5366","YOL136C","chrXV"
"5367","YOL137W","chrXV"
"5368","YOL138C","chrXV"
"5369","YOL139C","chrXV"
"5370","YOL140W","chrXV"
"5371","YOL141W","chrXV"
