tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length
YFL057C	-	-	YFL057C	AAD16	TSS2140	VI:14304-14763	-
YFL058W	-	-	YFL058W	THI5	TSS4029	VI:12928-13951	-
YFL059W	-	-	YFL059W	SNZ3	TSS5198	VI:11362-12259	-
YFL060C	-	-	YFL060C	SNO3	TSS6479	VI:10300-10969	-
YFL061W	-	-	YFL061W	DDI2	TSS5972	VI:9544-10222	-
YFL062W	-	-	YFL062W	COS4	TSS2020	VI:6425-7565	-
YFL063W	-	-	YFL063W	YFL063W	TSS2311	VI:5065-5521	-
YFL064C	-	-	YFL064C	YFL064C	TSS4373	VI:3029-3846	-
YFL065C	-	-	YFL065C	YFL065C	TSS4851	VI:3029-3846	-
YFL066C	-	-	YFL066C	YFL066C	TSS449	VI:1436-2615	-
YFL067W	-	-	YFL067W	YFL067W	TSS231	VI:835-1363	-
YFL068W	-	-	YFL068W	YFL068W	TSS5262	VI:52-535	-
YFR001W	-	-	YFR001W	LOC1	TSS1305	VI:149109-149724	-
YFR002W	-	-	YFR002W	NIC96	TSS2106	VI:150015-152535	-
YFR003C	-	-	YFR003C	YPI1	TSS2024	VI:152656-153124	-
YFR004W	-	-	YFR004W	RPN11	TSS3278	VI:153392-154313	-
YFR005C	-	-	YFR005C	SAD1	TSS3107	VI:154526-155873	-
YFR006W	-	-	YFR006W	YFR006W	TSS2991	VI:156144-157752	-
YFR007W	-	-	YFR007W	YFH7	TSS4686	VI:159298-160360	-
YFR008W	-	-	YFR008W	FAR7	TSS1337	VI:160534-161200	-
YFR009W	-	-	YFR009W	GCN20	TSS2654	VI:162487-164746	-
YFR009W-A	-	-	YFR009W-A	YFR009W-A	TSS4783	VI:162487-164746	-
YFR010W	-	-	YFR010W	UBP6	TSS2276	VI:165066-166566	-
YFR010W-A	-	-	YFR010W-A	YFR010W-A	TSS913	VI:166727-167258	-
YFR011C	-	-	YFR011C	MIC19	TSS2965	VI:166727-167258	-
YFR012W	-	-	YFR012W	DCV1	TSS1320	VI:167887-168496	-
YFR012W-A	-	-	YFR012W-A	YFR012W-A	TSS3764	VI:169223-169310	-
YFR013W	-	-	YFR013W	IOC3	TSS4827	VI:169921-172285	-
YFR014C	-	-	YFR014C	CMK1	TSS2057	VI:172536-173877	-
YFR015C	-	-	YFR015C	GSY1	TSS1339	VI:174264-176391	-
YFR016C	-	-	YFR016C	YFR016C	TSS418	VI:177041-180743	-
YFR017C	-	-	YFR017C	IGD1	TSS1037	VI:182273-182861	-
YFR018C	-	-	YFR018C	YFR018C	TSS1187	VI:183130-184222	-
YFR019W	-	-	YFR019W	FAB1	TSS1340	VI:184501-191338	-
YFR020W	-	-	YFR020W	YFR020W	TSS1263	VI:192736-193435	-
YFR021W	-	-	YFR021W	ATG18	TSS253	VI:194811-196314	-
YFR022W	-	-	YFR022W	ROG3	TSS4234	VI:196832-199034	-
YFR023W	-	-	YFR023W	PES4	TSS246	VI:199873-201709	-
YFR024C-A	-	-	YFR024C-A	LSB3	TSS3322	VI:201959-203433	-
YFR025C	-	-	YFR025C	HIS2	TSS3674	VI:203742-204750	-
YFR026C	-	-	YFR026C	ULI1	TSS6766	VI:205747-206257	-
YFR027W	-	-	YFR027W	ECO1	TSS429	VI:207451-208297	-
YFR028C	-	-	YFR028C	CDC14	TSS3402	VI:208412-210068	-
YFR029W	-	-	YFR029W	PTR3	TSS2348	VI:210936-212973	-
YFR030W	-	-	YFR030W	MET10	TSS6260	VI:213311-216419	-
YFR031C	-	-	YFR031C	SMC2	TSS3266	VI:216593-220106	-
YFR031C-A	-	-	YFR031C-A	RPL2A	TSS1350	VI:220506-221418	-
YFR032C	-	-	YFR032C	RRT5	TSS3652	VI:222089-222959	-
YFR032C-A	-	-	YFR032C-A	RPL29	TSS4183	VI:223257-223437	-
YFR032C-B	-	-	YFR032C-B	YFR032C-B	TSS2095	VI:223709-223973	-
YFR033C	-	-	YFR033C	QCR6	TSS6783	VI:224325-224769	-
YFR034C	-	-	YFR034C	PHO4	TSS3055	VI:225019-225958	-
YFR034W-A	-	-	YFR034W-A	YFR034W-A	TSS795	VI:226021-226465	-
YFR035C	-	-	YFR035C	YFR035C	TSS1427	VI:226021-226465	-
YFR036W	-	-	YFR036W	CDC26	TSS1434	VI:226962-227337	-
YFR036W-A	-	-	YFR036W-A	YFR036W-A	TSS6203	VI:227450-229186	-
YFR037C	-	-	YFR037C	RSC8	TSS6864	VI:227450-229186	-
YFR038W	-	-	YFR038W	IRC5	TSS3503	VI:229379-231941	-
YFR039C	-	-	YFR039C	OSW7	TSS6800	VI:232011-233544	-
YFR040W	-	-	YFR040W	SAP155	TSS2995	VI:234241-237250	-
YFR041C	-	-	YFR041C	ERJ5	TSS1207	VI:237367-238255	-
YFR042W	-	-	YFR042W	KEG1	TSS420	VI:238457-239060	-
YFR043C	-	-	YFR043C	IRC6	TSS2998	VI:239113-239827	-
YFR044C	-	-	YFR044C	DUG1	TSS4923	VI:239991-241437	-
YFR045W	-	-	YFR045W	YFR045W	TSS3359	VI:241997-242999	-
YFR046C	-	-	YFR046C	CNN1	TSS3646	VI:243073-244159	-
YFR047C	-	-	YFR047C	BNA6	TSS3510	VI:244278-245166	-
YFR048W	-	-	YFR048W	RMD8	TSS5296	VI:246145-248134	-
YFR049W	-	-	YFR049W	YMR31	TSS1177	VI:248522-248894	-
YFR050C	-	-	YFR050C	PRE4	TSS575	VI:249065-249866	-
YFR051C	-	-	YFR051C	RET2	TSS105	VI:250162-251803	-
YFR052C-A	-	-	YFR052C-A	YFR052C-A	TSS4531	VI:253428-255049	-
YFR052W	-	-	YFR052W	RPN12	TSS884	VI:252504-253329	-
YFR053C	-	-	YFR053C	HXK1	TSS5564	VI:253428-255049	-
YFR054C	-	-	YFR054C	YFR054C	TSS5208	VI:258854-259433	-
YFR055W	-	-	YFR055W	IRC7	TSS1750	VI:263956-265226	-
YFR056C	-	-	YFR056C	YFR056C	TSS2635	VI:263956-265226	-
YFR057W	-	-	YFR057W	YFR057W	TSS2749	VI:269060-269516	-
YGL001C	-	-	YGL001C	ERG26	TSS6510	VII:495452-496502	-
YGL002W	-	-	YGL002W	ERP6	TSS6607	VII:494516-495167	-
YGL003C	-	-	YGL003C	CDH1	TSS5538	VII:492473-494174	-
YGL004C	-	-	YGL004C	RPN14	TSS4165	VII:490702-491956	-
YGL005C	-	-	YGL005C	COG7	TSS2532	VII:489707-490547	-
YGL006W	-	-	YGL006W	PMC1	TSS2079	VII:485920-489442	-
YGL006W-A	-	-	YGL006W-A	YGL006W-A	TSS4480	VII:485422-485533	-
YGL007C-A	-	-	YGL007C-A	YGL007C-A	TSS1981	VII:482940-483027	-
YGL007W	-	-	YGL007W	BRP1	TSS5320	VII:483259-483637	-
YGL008C	-	-	YGL008C	PMA1	TSS427	VII:479909-482666	-
YGL009C	-	-	YGL009C	LEU1	TSS6218	VII:476312-478652	-
YGL010W	-	-	YGL010W	MPO1	TSS5981	VII:475544-476069	-
YGL011C	-	-	YGL011C	SCL1	TSS2255	VII:474488-475247	-
YGL012W	-	-	YGL012W	ERG4	TSS1570	VII:472854-474276	-
YGL013C	-	-	YGL013C	PDR1	TSS921	VII:469091-472298	-
YGL014C-A	-	-	YGL014C-A	YGL014C-A	TSS4914	VII:466140-468807	-
YGL014W	-	-	YGL014W	PUF4	TSS168	VII:466140-468807	-
YGL015C	-	-	YGL015C	YGL015C	TSS2858	VII:465042-465435	-
YGL016W	-	-	YGL016W	KAP122	TSS5053	VII:461665-464911	-
YGL017W	-	-	YGL017W	ATE1	TSS2319	VII:459853-461365	-
YGL018C	-	-	YGL018C	JAC1	TSS760	VII:459109-459664	-
YGL019W	-	-	YGL019W	CKB1	TSS6182	VII:458155-458992	-
YGL020C	-	-	YGL020C	GET1	TSS5510	VII:457162-457870	-
YGL021W	-	-	YGL021W	ALK1	TSS832	VII:454784-457067	-
YGL022W	-	-	YGL022W	STT3	TSS6649	VII:452403-454560	-
YGL023C	-	-	YGL023C	PIB2	TSS1748	VII:450196-452104	-
YGL024W	-	-	YGL024W	YGL024W	TSS5295	VII:448763-450123	-
YGL025C	-	-	YGL025C	PGD1	TSS2128	VII:448763-450123	-
YGL026C	-	-	YGL026C	TRP5	TSS5374	VII:446411-448535	-
YGL027C	-	-	YGL027C	CWH41	TSS5220	VII:443641-446143	-
YGL028C	-	-	YGL028C	SCW11	TSS5124	VII:441280-442909	-
YGL029W	-	-	YGL029W	CGR1	TSS6541	VII:440062-440425	-
YGL030W	-	-	YGL030W	RPL30	TSS6192	VII:439090-439638	-
YGL031C	-	-	YGL031C	RPL24A	TSS4453	VII:437466-437934	-
YGL032C	-	-	YGL032C	AGA2	TSS1776	VII:436569-436833	-
YGL033W	-	-	YGL033W	HOP2	TSS3780	VII:435624-436351	-
YGL034C	-	-	YGL034C	YGL034C	TSS552	VII:433213-433579	-
YGL035C	-	-	YGL035C	MIG1	TSS3568	VII:431547-433062	-
YGL036W	-	-	YGL036W	YGL036W	TSS868	VII:428600-431330	-
YGL037C	-	-	YGL037C	PNC1	TSS5534	VII:427296-427947	-
YGL038C	-	-	YGL038C	OCH1	TSS141	VII:425361-426804	-
YGL039W	-	-	YGL039W	YGL039W	TSS4850	VII:423960-425007	-
YGL040C	-	-	YGL040C	HEM2	TSS2759	VII:419526-420555	-
YGL041C	-	-	YGL041C	YGL041C	TSS1566	VII:418703-419289	-
YGL041C-B	-	-	YGL041C-B	YGL041C-B	TSS2341	VII:418703-419289	-
YGL041W-A	-	-	YGL041W-A	YGL041W-A	TSS6096	VII:418703-419289	-
YGL042C	-	-	YGL042C	YGL042C	TSS2846	VII:417482-418593	-
YGL043W	-	-	YGL043W	DST1	TSS2738	VII:417482-418593	-
YGL044C	-	-	YGL044C	RNA15	TSS1218	VII:416145-417036	-
YGL045W	-	-	YGL045W	RIM8	TSS4402	VII:414101-415730	-
YGL047W	-	-	YGL047W	ALG13	TSS1332	VII:411551-412160	-
YGL048C	-	-	YGL048C	RPT6	TSS566	VII:410068-411286	-
YGL049C	-	-	YGL049C	TIF4632	TSS4655	VII:406859-409604	-
YGL050W	-	-	YGL050W	TYW3	TSS999	VII:405775-406597	-
YGL051W	-	-	YGL051W	MST27	TSS2855	VII:403436-404391	-
YGL052W	-	-	YGL052W	YGL052W	TSS4484	VII:403436-404391	-
YGL053W	-	-	YGL053W	PRM8	TSS5711	VII:402588-403302	-
YGL054C	-	-	YGL054C	ERV14	TSS3600	VII:400870-401287	-
YGL055W	-	-	YGL055W	OLE1	TSS5934	VII:398627-400160	-
YGL056C	-	-	YGL056C	SDS23	TSS1791	VII:396034-397618	-
YGL057C	-	-	YGL057C	GEP7	TSS4748	VII:394965-395829	-
YGL058W	-	-	YGL058W	RAD6	TSS2905	VII:393985-394504	-
YGL059W	-	-	YGL059W	PKP2	TSS6552	VII:392222-393698	-
YGL060W	-	-	YGL060W	YBP2	TSS2757	VII:390064-391990	-
YGL061C	-	-	YGL061C	DUO1	TSS856	VII:388967-389711	-
YGL062W	-	-	YGL062W	PYC1	TSS6982	VII:385195-388732	-
YGL063C-A	-	-	YGL063C-A	YGL063C-A	TSS5834	VII:383653-384766	-
YGL063W	-	-	YGL063W	PUS2	TSS1681	VII:383653-384766	-
YGL064C	-	-	YGL064C	MRH4	TSS1468	VII:381522-383208	-
YGL065C	-	-	YGL065C	ALG2	TSS1529	VII:379759-381271	-
YGL066W	-	-	YGL066W	SGF73	TSS811	VII:377608-379582	-
YGL067W	-	-	YGL067W	NPY1	TSS3712	VII:376100-377255	-
YGL068W	-	-	YGL068W	MNP1	TSS2932	VII:375049-375671	-
YGL069C	-	-	YGL069C	YGL069C	TSS256	VII:375049-375671	-
YGL070C	-	-	YGL070C	RPB9	TSS3316	VII:374458-374827	-
YGL071W	-	-	YGL071W	AFT1	TSS2296	VII:372011-374084	-
YGL072C	-	-	YGL072C	YGL072C	TSS6466	VII:368595-371362	-
YGL073W	-	-	YGL073W	HSF1	TSS6804	VII:368595-371362	-
YGL074C	-	-	YGL074C	YGL074C	TSS1163	VII:368595-371362	-
YGL075C	-	-	YGL075C	MPS2	TSS768	VII:366924-368088	-
YGL076C	-	-	YGL076C	RPL7A	TSS6246	VII:364334-365996	-
YGL077C	-	-	YGL077C	HNM1	TSS3167	VII:362224-363916	-
YGL078C	-	-	YGL078C	DBP3	TSS2362	VII:360287-361859	-
YGL079W	-	-	YGL079W	KXD1	TSS3755	VII:359443-360100	-
YGL080W	-	-	YGL080W	MPC1	TSS2800	VII:358635-359028	-
YGL081W	-	-	YGL081W	YGL081W	TSS5218	VII:357376-358339	-
YGL082W	-	-	YGL082W	YGL082W	TSS3434	VII:355826-356972	-
YGL083W	-	-	YGL083W	SCY1	TSS5188	VII:353057-355472	-
YGL084C	-	-	YGL084C	GUP1	TSS3931	VII:350615-352298	-
YGL085W	-	-	YGL085W	LCL3	TSS115	VII:349615-350440	-
YGL086W	-	-	YGL086W	MAD1	TSS3775	VII:347118-349368	-
YGL087C	-	-	YGL087C	MMS2	TSS1212	VII:346405-346904	-
YGL088W	-	-	YGL088W	YGL088W	TSS2897	VII:345835-346230	-
YGL089C	-	-	YGL089C	MF(ALPHA)2	TSS5324	VII:344790-345153	-
YGL090W	-	-	YGL090W	LIF1	TSS3312	VII:343318-344584	-
YGL091C	-	-	YGL091C	NBP35	TSS6791	VII:342055-343042	-
YGL092W	-	-	YGL092W	NUP145	TSS1958	VII:337905-341859	-
YGL093W	-	-	YGL093W	SPC105	TSS2622	VII:334885-337639	-
YGL094C	-	-	YGL094C	PAN2	TSS1910	VII:331117-334465	-
YGL095C	-	-	YGL095C	VPS45	TSS1882	VII:328873-330607	-
YGL096W	-	-	YGL096W	TOS8	TSS3551	VII:325330-326161	-
YGL097W	-	-	YGL097W	SRM1	TSS1743	VII:321781-323230	-
YGL098W	-	-	YGL098W	USE1	TSS5556	VII:317341-318079	-
YGL099W	-	-	YGL099W	LSG1	TSS5452	VII:314630-316553	-
YGL100W	-	-	YGL100W	SEH1	TSS6465	VII:313233-314283	-
YGL101W	-	-	YGL101W	YGL101W	TSS1551	VII:312192-312840	-
YGL102C	-	-	YGL102C	YGL102C	TSS607	VII:310966-311933	-
YGL103W	-	-	YGL103W	RPL28	TSS7023	VII:310966-311933	-
YGL104C	-	-	YGL104C	VPS73	TSS3877	VII:308712-310173	-
YGL105W	-	-	YGL105W	ARC1	TSS6295	VII:307436-308567	-
YGL106W	-	-	YGL106W	MLC1	TSS6838	VII:306559-307009	-
YGL107C	-	-	YGL107C	RMD9	TSS5574	VII:304332-306273	-
YGL108C	-	-	YGL108C	YGL108C	TSS6939	VII:303512-304071	-
YGL109W	-	-	YGL109W	YGL109W	TSS3330	VII:303512-304071	-
YGL110C	-	-	YGL110C	CUE3	TSS3156	VII:301536-303411	-
YGL111W	-	-	YGL111W	NSA1	TSS785	VII:299977-301369	-
YGL112C	-	-	YGL112C	TAF6	TSS3398	VII:298177-299728	-
YGL113W	-	-	YGL113W	SLD3	TSS181	VII:295931-297938	-
YGL114W	-	-	YGL114W	YGL114W	TSS840	VII:293459-295637	-
YGL115W	-	-	YGL115W	SNF4	TSS1778	VII:292032-293001	-
YGL116W	-	-	YGL116W	CDC20	TSS6116	VII:289808-291641	-
YGL117W	-	-	YGL117W	YGL117W	TSS2543	VII:288511-289309	-
YGL118C	-	-	YGL118C	YGL118C	TSS5713	VII:288013-288451	-
YGL119W	-	-	YGL119W	COQ8	TSS3080	VII:284441-285947	-
YGL120C	-	-	YGL120C	PRP43	TSS4888	VII:281633-283937	-
YGL121C	-	-	YGL121C	GPG1	TSS111	VII:280776-281157	-
YGL122C	-	-	YGL122C	NAB2	TSS4475	VII:278945-280523	-
YGL123C-A	-	-	YGL123C-A	YGL123C-A	TSS387	VII:277616-278381	-
YGL123W	-	-	YGL123W	RPS2	TSS4883	VII:277616-278381	-
YGL124C	-	-	YGL124C	MON1	TSS1871	VII:274779-276714	-
YGL125W	-	-	YGL125W	MET13	TSS1426	VII:272519-274322	-
YGL126W	-	-	YGL126W	SCS3	TSS5596	VII:270996-272139	-
YGL127C	-	-	YGL127C	SOH1	TSS3952	VII:270391-270775	-
YGL128C	-	-	YGL128C	CWC23	TSS351	VII:269292-270144	-
YGL129C	-	-	YGL129C	RSM23	TSS5695	VII:267722-269075	-
YGL130W	-	-	YGL130W	CEG1	TSS6815	VII:266144-267524	-
YGL131C	-	-	YGL131C	SNT2	TSS4585	VII:261579-265859	-
YGL132W	-	-	YGL132W	YGL132W	TSS4632	VII:261579-265859	-
YGL133W	-	-	YGL133W	ITC1	TSS4843	VII:257706-261501	-
YGL134W	-	-	YGL134W	PCL10	TSS4406	VII:255662-256964	-
YGL135W	-	-	YGL135W	RPL1B	TSS5693	VII:254640-255294	-
YGL136C	-	-	YGL136C	MRM2	TSS1035	VII:252896-253859	-
YGL137W	-	-	YGL137W	SEC27	TSS3823	VII:249868-252738	-
YGL138C	-	-	YGL138C	YGL138C	TSS4702	VII:248493-249531	-
YGL139W	-	-	YGL139W	FLC3	TSS6717	VII:245715-248124	-
YGL140C	-	-	YGL140C	YGL140C	TSS3596	VII:241352-245012	-
YGL141W	-	-	YGL141W	HUL5	TSS6227	VII:238352-241085	-
YGL142C	-	-	YGL142C	GPI10	TSS1624	VII:236268-238119	-
YGL143C	-	-	YGL143C	MRF1	TSS4973	VII:234716-235958	-
YGL144C	-	-	YGL144C	ROG1	TSS668	VII:232449-234507	-
YGL145W	-	-	YGL145W	TIP20	TSS4085	VII:230242-232348	-
YGL146C	-	-	YGL146C	RRT6	TSS6241	VII:228750-229686	-
YGL147C	-	-	YGL147C	RPL9A	TSS2753	VII:227753-228329	-
YGL148W	-	-	YGL148W	ARO2	TSS1345	VII:226398-227529	-
YGL149W	-	-	YGL149W	YGL149W	TSS1586	VII:221103-225877	-
YGL150C	-	-	YGL150C	INO80	TSS2266	VII:221103-225877	-
YGL151W	-	-	YGL151W	NUT1	TSS4885	VII:217523-220922	-
YGL152C	-	-	YGL152C	YGL152C	TSS7045	VII:216272-217369	-
YGL153W	-	-	YGL153W	PEX14	TSS3489	VII:216272-217369	-
YGL154C	-	-	YGL154C	LYS5	TSS3427	VII:215277-216096	-
YGL155W	-	-	YGL155W	CDC43	TSS1542	VII:214080-215211	-
YGL156W	-	-	YGL156W	AMS1	TSS3948	VII:210415-213667	-
YGL157W	-	-	YGL157W	ARI1	TSS667	VII:209005-210049	-
YGL158W	-	-	YGL158W	RCK1	TSS3486	VII:207032-208571	-
YGL159W	-	-	YGL159W	YGL159W	TSS2776	VII:202720-203833	-
YGL160W	-	-	YGL160W	AIM14	TSS6887	VII:200560-202273	-
YGL161C	-	-	YGL161C	YIP5	TSS3944	VII:199209-200142	-
YGL162W	-	-	YGL162W	SUT1	TSS199	VII:198137-199037	-
YGL163C	-	-	YGL163C	RAD54	TSS5117	VII:193706-196403	-
YGL164C	-	-	YGL164C	YRB30	TSS4652	VII:191977-193300	-
YGL165C	-	-	YGL165C	YGL165C	TSS3976	VII:191128-191976	-
YGL166W	-	-	YGL166W	CUP2	TSS2287	VII:191128-191976	-
YGL167C	-	-	YGL167C	PMR1	TSS1899	VII:187463-190468	-
YGL168W	-	-	YGL168W	HUR1	TSS3202	VII:187463-190468	-
YGL169W	-	-	YGL169W	SUA5	TSS2534	VII:186058-187339	-
YGL170C	-	-	YGL170C	SPO74	TSS6942	VII:184152-185394	-
YGL171W	-	-	YGL171W	ROK1	TSS5607	VII:182389-184084	-
YGL172W	-	-	YGL172W	NUP49	TSS5686	VII:180699-182118	-
YGL173C	-	-	YGL173C	XRN1	TSS6686	VII:175526-180113	-
YGL174W	-	-	YGL174W	BUD13	TSS4853	VII:174544-175345	-
YGL175C	-	-	YGL175C	SAE2	TSS3211	VII:173284-174322	-
YGL176C	-	-	YGL176C	YGL176C	TSS4293	VII:171414-173079	-
YGL177W	-	-	YGL177W	YGL177W	TSS2013	VII:167351-170571	-
YGL178W	-	-	YGL178W	MPT5	TSS5776	VII:167351-170571	-
YGL179C	-	-	YGL179C	TOS3	TSS2035	VII:163408-165091	-
YGL180W	-	-	YGL180W	ATG1	TSS1478	VII:160064-162758	-
YGL181W	-	-	YGL181W	GTS1	TSS4070	VII:157905-159096	-
YGL182C	-	-	YGL182C	YGL182C	TSS1314	VII:156542-157596	-
YGL183C	-	-	YGL183C	MND1	TSS3351	VII:156542-157596	-
YGL184C	-	-	YGL184C	STR3	TSS1174	VII:154614-156012	-
YGL185C	-	-	YGL185C	YGL185C	TSS5885	VII:153166-154306	-
YGL186C	-	-	YGL186C	TPN1	TSS5734	VII:151036-152776	-
YGL187C	-	-	YGL187C	COX4	TSS895	VII:149703-150171	-
YGL188C	-	-	YGL188C	YGL188C	TSS5731	VII:149342-149516	-
YGL188C-A	-	-	YGL188C-A	YGL188C-A	TSS6594	VII:148823-148964	-
YGL189C	-	-	YGL189C	RPS26A	TSS3662	VII:148228-148588	-
YGL190C	-	-	YGL190C	CDC55	TSS4448	VII:145808-147389	-
YGL191W	-	-	YGL191W	COX13	TSS94	VII:144807-145197	-
YGL192W	-	-	YGL192W	IME4	TSS3343	VII:142245-144048	-
YGL193C	-	-	YGL193C	YGL193C	TSS4013	VII:141915-142227	-
YGL194C	-	-	YGL194C	HOS2	TSS6180	VII:140367-141726	-
YGL194C-A	-	-	YGL194C-A	YGL194C-A	TSS5001	VII:139718-139961	-
YGL195W	-	-	YGL195W	GCN1	TSS6311	VII:131524-139543	-
YGL196W	-	-	YGL196W	DSD1	TSS3583	VII:129882-131169	-
YGL197W	-	-	YGL197W	MDS3	TSS5309	VII:124697-129161	-
YGL198W	-	-	YGL198W	YIP4	TSS3713	VII:123571-124298	-
YGL199C	-	-	YGL199C	YGL199C	TSS3686	VII:123571-124298	-
YGL200C	-	-	YGL200C	EMP24	TSS3498	VII:122693-123305	-
YGL201C	-	-	YGL201C	MCM6	TSS2926	VII:117853-120907	-
YGL202W	-	-	YGL202W	ARO8	TSS5201	VII:116058-117561	-
YGL203C	-	-	YGL203C	KEX1	TSS6085	VII:112474-114664	-
YGL204C	-	-	YGL204C	YGL204C	TSS2173	VII:111699-112005	-
YGL205W	-	-	YGL205W	POX1	TSS4658	VII:108157-110404	-
YGL206C	-	-	YGL206C	CHC1	TSS5050	VII:102542-107504	-
YGL207W	-	-	YGL207W	SPT16	TSS869	VII:98968-102076	-
YGL208W	-	-	YGL208W	SIP2	TSS5759	VII:97337-98585	-
YGL209W	-	-	YGL209W	MIG2	TSS5092	VII:95857-97006	-
YGL210W	-	-	YGL210W	YPT32	TSS2993	VII:93791-94460	-
YGL211W	-	-	YGL211W	NCS6	TSS3173	VII:92511-93591	-
YGL212W	-	-	YGL212W	VAM7	TSS5268	VII:91431-92382	-
YGL213C	-	-	YGL213C	SKI8	TSS5853	VII:90009-91247	-
YGL214W	-	-	YGL214W	YGL214W	TSS6993	VII:90009-91247	-
YGL215W	-	-	YGL215W	CLG1	TSS6450	VII:87980-89339	-
YGL216W	-	-	YGL216W	KIP3	TSS6105	VII:84838-87302	-
YGL217C	-	-	YGL217C	YGL217C	TSS3308	VII:84838-87302	-
YGL218W	-	-	YGL218W	YGL218W	TSS3160	VII:82877-84300	-
YGL219C	-	-	YGL219C	MDM34	TSS462	VII:82877-84300	-
YGL220W	-	-	YGL220W	FRA2	TSS3613	VII:82373-82736	-
YGL221C	-	-	YGL221C	NIF3	TSS3190	VII:81425-82292	-
YGL222C	-	-	YGL222C	EDC1	TSS1044	VII:80658-81186	-
YGL223C	-	-	YGL223C	COG1	TSS325	VII:79111-80365	-
YGL224C	-	-	YGL224C	SDT1	TSS2594	VII:78014-78857	-
YGL225W	-	-	YGL225W	VRG4	TSS3815	VII:76893-77907	-
YGL226C-A	-	-	YGL226C-A	OST5	TSS1323	VII:72748-73158	-
YGL226W	-	-	YGL226W	MTC3	TSS6106	VII:73339-73711	-
YGL227W	-	-	YGL227W	VID30	TSS2200	VII:69670-72547	-
YGL228W	-	-	YGL228W	SHE10	TSS5671	VII:67597-69331	-
YGL229C	-	-	YGL229C	SAP4	TSS236	VII:64502-66959	-
YGL230C	-	-	YGL230C	YGL230C	TSS2435	VII:63771-64215	-
YGL231C	-	-	YGL231C	EMC4	TSS4449	VII:63047-63620	-
YGL232W	-	-	YGL232W	TAN1	TSS52	VII:62074-63002	-
YGL233W	-	-	YGL233W	SEC15	TSS1516	VII:59121-61854	-
YGL234W	-	-	YGL234W	ADE5,7	TSS3185	VII:56481-58890	-
YGL235W	-	-	YGL235W	YGL235W	TSS1045	VII:53786-55815	-
YGL236C	-	-	YGL236C	MTO1	TSS4948	VII:53786-55815	-
YGL237C	-	-	YGL237C	HAP2	TSS6422	VII:52730-53528	-
YGL238W	-	-	YGL238W	CSE1	TSS4135	VII:49430-52434	-
YGL239C	-	-	YGL239C	YGL239C	TSS2506	VII:49430-52434	-
YGL240W	-	-	YGL240W	DOC1	TSS438	VII:48612-49365	-
YGL241W	-	-	YGL241W	KAP114	TSS5173	VII:45444-48459	-
YGL242C	-	-	YGL242C	YGL242C	TSS5872	VII:44651-45197	-
YGL243W	-	-	YGL243W	TAD1	TSS6873	VII:43306-44509	-
YGL244W	-	-	YGL244W	RTF1	TSS4146	VII:41497-43174	-
YGL245W	-	-	YGL245W	GUS1	TSS237	VII:39022-41149	-
YGL246C	-	-	YGL246C	RAI1	TSS3538	VII:37616-38780	-
YGL247W	-	-	YGL247W	BRR6	TSS150	VII:36932-37526	-
YGL248W	-	-	YGL248W	PDE1	TSS2321	VII:35652-36762	-
YGL249W	-	-	YGL249W	ZIP2	TSS5149	VII:33097-35212	-
YGL250W	-	-	YGL250W	RMR1	TSS272	VII:31909-32635	-
YGL251C	-	-	YGL251C	HFM1	TSS5908	VII:27920-31636	-
YGL252C	-	-	YGL252C	RTG2	TSS5446	VII:25717-27484	-
YGL253W	-	-	YGL253W	HXK2	TSS392	VII:23934-25395	-
YGL254W	-	-	YGL254W	FZF1	TSS4879	VII:22303-23203	-
YGL255W	-	-	YGL255W	ZRT1	TSS7005	VII:20977-22108	-
YGL256W	-	-	YGL256W	ADH4	TSS5223	VII:15158-16307	-
YGL257C	-	-	YGL257C	MNT2	TSS3578	VII:12480-14157	-
YGL258W	-	-	YGL258W	VEL1	TSS5360	VII:11109-11730	-
YGL258W-A	-	-	YGL258W-A	YGL258W-A	TSS2349	VII:9161-9395	-
YGL259W	-	-	YGL259W	YPS5	TSS1787	VII:8469-8967	-
YGL260W	-	-	YGL260W	YGL260W	TSS1970	VII:6859-7090	-
YGL261C	-	-	YGL261C	PAU11	TSS4621	VII:6289-6652	-
YGL262W	-	-	YGL262W	YGL262W	TSS5696	VII:5311-5839	-
YGL263W	-	-	YGL263W	COS12	TSS361	VII:2789-3932	-
YGR001C	-	-	YGR001C	AML1	TSS5062	VII:497132-498034	-
YGR002C	-	-	YGR002C	SWC4	TSS4022	VII:498475-499906	-
YGR003W	-	-	YGR003W	CUL3	TSS5702	VII:500131-502366	-
YGR004W	-	-	YGR004W	PEX31	TSS2142	VII:502937-504326	-
YGR005C	-	-	YGR005C	TFG2	TSS5632	VII:504656-505859	-
YGR006W	-	-	YGR006W	PRP18	TSS1254	VII:506069-506825	-
YGR007W	-	-	YGR007W	ECT1	TSS742	VII:506968-507940	-
YGR008C	-	-	YGR008C	STF2	TSS3769	VII:508109-508364	-
YGR009C	-	-	YGR009C	SEC9	TSS3068	VII:509046-511002	-
YGR010W	-	-	YGR010W	NMA2	TSS7018	VII:511544-512823	-
YGR011W	-	-	YGR011W	YGR011W	TSS5390	VII:511544-512823	-
YGR012W	-	-	YGR012W	YGR012W	TSS5294	VII:513158-514340	-
