,GENE,CHRM,MAAnc,onetoone,twice,half,9,,1,2,3,4,5,6,7,8,9,11,15,28,88,108,119,MAAnc
1966,YGL180W,chrVII,5.378507749,5.378507749,6.378507749,4.378507749,5.310946935,-0.067560815,5.091191419,5.181392302,5.150049333,5.959010519,5.241698631,5.20819619,4.956106321,4.975988729,5.310946935,5.033286369,4.998340406,5.138985514,4.778140636,4.963081191,5.187644232,5.378507749
1967,YGL181W,chrVII,6.371394984,6.371394984,7.371394984,5.371394984,6.423197762,0.051802778,6.111829291,6.095407783,6.123810899,6.72424131,6.032894691,5.904035696,6.041925045,5.889908682,6.423197762,6.287007499,5.92448149,6.015410219,5.789381517,5.820825632,6.396635082,6.371394984
1968,YGL183C,chrVII,1.958890991,1.958890991,2.958890991,0.958890991,2.373834757,0.414943766,1.951662712,1.788289084,2.03910644,2.845045496,1.387141547,1.419278966,1.245535704,1.65959856,2.373834757,2.094089076,1.797621748,0.848295018,2.027266799,2.549378354,2.212463508,1.958890991
1969,YGL183C,chrVII,1.958890991,1.958890991,2.958890991,0.958890991,2.373834757,0.414943766,1.951662712,1.788289084,2.03910644,2.845045496,1.387141547,1.419278966,1.245535704,1.65959856,2.373834757,2.094089076,1.797621748,0.848295018,2.027266799,2.549378354,2.212463508,1.958890991
1970,YGL184C,chrVII,5.531767615,5.531767615,6.531767615,4.531767615,6.174319264,0.642551649,6.196834224,6.004464973,6.122475617,7.778799848,5.905278254,5.701677185,5.799279597,6.286945637,6.174319264,6.088998969,5.892898022,5.647466044,6.050345622,7.754312826,6.373885844,5.531767615
1971,YGL185C,chrVII,5.385133781,5.385133781,6.385133781,4.385133781,5.238449504,-0.146684277,5.217450515,5.255818723,5.245164988,5.250227472,5.199107363,5.28977783,5.219529775,5.069924885,5.238449504,5.323515339,5.290262455,5.07240285,5.571365787,4.238317216,5.492567114,5.385133781
1972,YGL186C,chrVII,5.961793427,5.961793427,6.961793427,4.961793427,6.024873535,0.063080108,6.028000375,6.003979095,5.981199754,6.847251718,5.686851221,5.921996495,5.562274572,6.006459293,6.024873535,5.942588686,5.827570503,5.352540216,6.125029081,6.663115933,6.096134497,5.961793427
1973,YGL187C,chrVII,10.56792573,10.56792573,11.56792573,9.567925729,10.06120475,-0.506720974,9.956142776,10.17602359,10.07665804,9.632196079,10.34889206,10.30490466,10.33627284,9.621389935,10.06120475,10.29980351,10.4262102,10.25838227,10.31975647,7.632446021,10.14952272,10.56792573
1974,YGL188C,chrVII,6.834583715,6.834583715,7.834583715,5.834583715,6.780755593,-0.053828123,6.820591426,7.108782061,6.765554984,6.61814146,7.428656651,7.351459179,7.163001964,6.399459807,6.780755593,7.067053038,7.634661005,6.993024098,7.128311319,4.480150853,6.852002734,6.834583715
1975,YGL189C,chrVII,9.032155558,9.032155558,10.03215556,8.032155558,8.852624726,-0.179530833,8.742479427,8.760020552,8.860037808,7.803280229,8.612421202,8.638336751,8.754715814,8.873760434,8.852624726,8.832758564,8.743265605,8.692174133,9.028833919,8.709505752,8.602482671,9.032155558
1976,YGL189C,chrVII,9.032155558,9.032155558,10.03215556,8.032155558,8.852624726,-0.179530833,8.742479427,8.760020552,8.860037808,7.803280229,8.612421202,8.638336751,8.754715814,8.873760434,8.852624726,8.832758564,8.743265605,8.692174133,9.028833919,8.709505752,8.602482671,9.032155558
1977,YGL190C,chrVII,6.088999657,6.088999657,7.088999657,5.088999657,6.01075655,-0.078243107,6.003779817,5.972320873,6.021207032,6.216236093,6.076723792,5.908517029,5.995262806,5.869187687,6.01075655,6.030933427,5.964130588,5.958958057,5.647509843,6.230236327,6.130565678,6.088999657
1978,YGL191W,chrVII,10.99105011,10.99105011,11.99105011,9.991050108,10.3848952,-0.606154905,10.29507924,10.4952144,10.42925189,10.06846845,10.62323514,10.58379543,10.69915404,10.01753321,10.3848952,10.59518836,10.64462339,10.76986693,10.65922869,7.991685381,10.34077178,10.99105011
1979,YGL192W,chrVII,5.341333771,5.341333771,6.341333771,4.341333771,5.412087716,0.070753944,5.51391453,5.418822918,5.458223157,5.705701404,5.283242031,5.248498884,5.263545574,5.213463998,5.412087716,5.378110157,5.194795039,5.182177079,5.393068475,5.164370522,5.576176523,5.341333771
1980,YGL194C,chrVII,4.539504689,4.539504689,5.539504689,3.539504689,4.463761665,-0.075743024,4.314369053,4.312328257,4.384062809,4.106426633,4.316521669,4.420539281,4.197375306,4.038198355,4.463761665,4.643672451,4.562275682,3.888101675,4.817940957,2.876613934,4.778326142,4.539504689
1981,YGL194C-A,chrVII,4.283356246,4.283356246,5.283356246,3.283356246,3.938902345,-0.344453901,3.999369071,4.155281829,4.117645233,3.795588132,4.139593271,4.220771794,4.02170796,3.825760341,3.938902345,4.124057866,4.257459463,4.151191552,4.39088118,2.506619242,4.188241208,4.283356246
1982,YGL195W,chrVII,6.606179153,6.606179153,7.606179153,5.606179153,6.267639847,-0.338539306,6.318743282,6.446099708,6.331098336,7.176571581,6.524174372,6.331672657,5.907827103,6.202247257,6.267639847,6.239932561,6.499074839,6.017011491,5.810938613,6.840133393,6.209849772,6.606179153
1983,YGL196W,chrVII,6.708457354,6.708457354,7.708457354,5.708457354,6.991058585,0.28260123,6.63122698,6.648166292,6.589362536,5.86741989,6.611933253,6.254773328,5.948236994,6.390216547,6.991058585,7.054275886,7.108052636,5.755221925,7.564905451,5.833155228,7.205376629,6.708457354
1984,YGL197W,chrVII,5.479297724,5.479297724,6.479297724,4.479297724,5.283753437,-0.195544287,5.22979622,5.297450453,5.353938465,5.744873558,5.704415053,5.461353577,5.197168,5.135708223,5.283753437,5.083111267,5.295585862,5.431707957,4.589645277,5.704259388,5.099674332,5.479297724
1985,YGL198W,chrVII,3.235525264,3.235525264,4.235525264,2.235525264,3.370933535,0.135408272,3.176071015,3.1910268,3.250877589,3.41742615,3.392193512,3.328003619,3.038085388,3.120064631,3.370933535,3.153576041,3.355481233,2.889560954,3.047639408,3.504206542,3.205107566,3.235525264
1986,YGL200C,chrVII,7.919008921,7.919008921,8.919008921,6.919008921,7.650535164,-0.268473756,7.705930333,7.757276182,7.736332208,6.99889195,7.902471041,7.618149236,7.678285699,7.515483493,7.650535164,7.897760973,8.137932724,7.465401997,7.871153433,6.843490822,7.547352594,7.919008921
1987,YGL201C,chrVII,4.129384152,4.129384152,5.129384152,3.129384152,4.182612892,0.053228739,3.989416812,3.998235864,4.01253063,4.24986529,3.870113852,4.159549093,3.593471276,3.835431637,4.182612892,4.160329728,3.912048566,3.342991463,3.991973308,4.052070303,4.412659703,4.129384152
1988,YGL202W,chrVII,6.346257942,6.346257942,7.346257942,5.346257942,6.71449474,0.368236798,6.64833252,6.601930045,6.602138227,6.99794707,6.792745894,6.480486007,6.263697618,6.739137995,6.71449474,6.477911452,6.835094213,6.226107027,6.462334864,7.974357286,6.385774971,6.346257942
1989,YGL203C,chrVII,6.52364965,6.52364965,7.52364965,5.52364965,6.454328311,-0.069321339,6.159450246,6.23097906,6.241463053,6.771415382,5.968425803,6.139234182,5.769408084,6.155937959,6.454328311,6.227895181,5.94447447,5.673906176,6.172630418,6.620213728,6.502459701,6.52364965
1990,YGL204C,chrVII,2.908357394,2.908357394,3.908357394,1.908357394,2.95682628,0.048468887,2.781134694,2.834523737,2.825621544,2.47422711,2.632275024,2.585732687,2.652286412,2.796975469,2.95682628,2.83981604,2.749260692,2.72630514,2.960444275,2.779729603,2.887863665,2.908357394
1991,YGL205W,chrVII,4.729180475,4.729180475,5.729180475,3.729180475,4.732651375,0.003470901,4.753430181,4.934323369,4.940482611,4.146136892,5.869380542,5.120477189,5.180710789,4.600042706,4.732651375,4.743385987,5.040745148,6.20638225,4.829418403,2.727984366,4.672237653,4.729180475
1992,YGL206C,chrVII,5.800564108,5.800564108,6.800564108,4.800564108,5.775048263,-0.025515845,5.668239327,5.776513038,5.670739894,5.901477773,6.055708361,5.865116102,5.662450464,5.709873166,5.775048263,5.519987869,5.85561396,5.85668366,5.441932668,5.988671236,5.619581859,5.800564108
1993,YGL207W,chrVII,5.733584858,5.733584858,6.733584858,4.733584858,5.831308693,0.097723834,5.816552801,5.829118852,5.818488056,6.147768574,6.157186039,5.759685535,5.712606486,5.707132557,5.831308693,5.69651553,5.987404953,5.545534121,5.338076041,6.297216821,5.74367554,5.733584858
1994,YGL208W,chrVII,6.683623373,6.683623373,7.683623373,5.683623373,6.822470234,0.13884686,6.45201192,6.490913373,6.567290196,6.834464806,6.591164727,6.453337409,6.472043629,6.09129144,6.822470234,6.723816549,6.616210849,6.50413957,6.28076852,5.307401219,6.579028327,6.683623373
1995,YGL209W,chrVII,5.614663707,5.614663707,6.614663707,4.614663707,5.399970689,-0.214693018,5.199033083,5.310650251,5.418572297,5.409145401,5.472771822,5.444265972,5.265504379,5.036691589,5.399970689,5.47970923,5.336490318,5.158689414,5.543045661,4.326840059,5.699637718,5.614663707
1996,YGL210W,chrVII,5.102495334,5.102495334,6.102495334,4.102495334,5.145376103,0.042880769,5.124541046,5.171422279,5.141210316,4.875935133,5.094084277,5.182802305,4.999045713,5.007319744,5.145376103,5.344088581,5.121991526,4.988242948,5.589714939,4.247670552,5.473848115,5.102495334
1997,YGL211W,chrVII,5.580520325,5.580520325,6.580520325,4.580520325,5.443926461,-0.136593863,5.360620957,5.402857935,5.397129198,5.342455177,5.293635678,5.406475966,4.970674318,5.302115795,5.443926461,5.479731669,5.459028745,4.955294618,5.641375747,5.195941318,5.586400637,5.580520325
1998,YGL212W,chrVII,3.993568875,3.993568875,4.993568875,2.993568875,3.840219234,-0.153349641,3.770760224,3.705797697,3.8155468,4.163051354,3.644744668,3.785954621,3.63661526,3.521691261,3.840219234,3.910254881,3.791942711,3.296174979,3.856579286,3.172479526,3.927529178,3.993568875
1999,YGL213C,chrVII,4.063048851,4.063048851,5.063048851,3.063048851,4.087379883,0.024331032,4.05902325,3.957767279,4.123431561,3.826941789,3.783695905,4.100110837,4.046360425,3.990273305,4.087379883,4.202808918,3.857529778,3.810298212,4.261715243,3.921130181,4.252698997,4.063048851
2000,YGL215W,chrVII,7.286260635,7.286260635,8.286260635,6.286260635,7.231391933,-0.054868703,6.929272203,6.97805951,7.075454281,7.479378302,7.039959087,7.022422188,6.870782509,6.87778996,7.231391933,6.886945752,6.903242334,6.692942993,6.828324768,7.217918084,6.936413352,7.286260635
2001,YGL216W,chrVII,3.938689221,3.938689221,4.938689221,2.938689221,4.101987323,0.163298102,3.741007604,3.828987464,3.836991565,4.003157396,3.930729491,3.886474133,3.377133082,3.556994223,4.101987323,4.004565436,3.98031294,3.54183873,3.837581899,3.246774276,4.301745124,3.938689221
2002,YGL219C,chrVII,7.07204308,7.07204308,8.07204308,6.07204308,6.741854363,-0.330188717,6.487584001,6.643571442,6.670136536,6.931778215,6.841496515,6.721607885,6.606499789,6.231852066,6.741854363,6.695171608,6.812370279,6.582331403,6.598020677,5.20657412,6.759828505,7.07204308
2003,YGL220W,chrVII,6.43962115,6.43962115,7.43962115,5.43962115,6.281000937,-0.158620213,6.434580574,6.413763192,6.402944324,6.660953373,6.259647182,6.295263921,6.360789262,6.363842594,6.281000937,6.403902361,6.287950803,6.227181261,6.361962076,6.368494178,6.425283943,6.43962115
2004,YGL221C,chrVII,6.473820758,6.473820758,7.473820758,5.473820758,6.478989451,0.005168693,6.462392515,6.412675885,6.451120559,6.564582478,6.399237568,6.340083695,6.302600396,6.358716116,6.478989451,6.56460425,6.406076822,6.375903726,6.519560701,6.182562378,6.555419295,6.473820758
2005,YGL222C,chrVII,5.381218378,5.381218378,6.381218378,4.381218378,5.093176016,-0.288042363,4.789030797,4.842510896,4.916918903,4.809636963,4.964404408,4.992300671,4.996010535,4.473545333,5.093176016,5.149251259,4.968121014,4.776626904,4.81573646,3.259729084,5.076566916,5.381218378
2006,YGL223C,chrVII,4.366872788,4.366872788,5.366872788,3.366872788,4.646338196,0.279465408,4.883470759,4.809968838,4.79580645,5.095057014,4.799736757,4.583336444,4.64059454,4.923468143,4.646338196,4.765374935,4.79514575,4.745559684,4.973565119,5.446365029,4.850563975,4.366872788
2007,YGL224C,chrVII,5.837170294,5.837170294,6.837170294,4.837170294,5.896320945,0.059150651,5.975604584,5.978019417,5.905413681,6.476010963,5.624219955,5.628405038,5.653625416,5.937904843,5.896320945,5.973945325,5.771474214,5.626296154,6.150695215,6.13160009,6.138887243,5.837170294
2008,YGL225W,chrVII,5.031462984,5.031462984,6.031462984,4.031462984,4.869079379,-0.162383605,5.011814004,5.04909256,4.998280003,4.56779476,4.863470317,5.066914904,4.678269445,5.137730525,4.869079379,5.072744686,5.22966956,4.486498335,5.691569353,5.267533612,5.215005902,5.031462984
2009,YGL226C-A,chrVII,5.86848803,5.86848803,6.86848803,4.86848803,5.460378774,-0.408109256,5.69226498,5.782326158,5.694688815,4.811042978,6.036604709,5.826728367,5.790055547,5.763376363,5.460378774,5.662135385,6.034075141,5.937557809,5.907349307,5.280602706,5.331455915,5.86848803
2010,YGL226W,chrVII,5.545619841,5.545619841,6.545619841,4.545619841,5.403443555,-0.142176286,5.379143756,5.436965144,5.335494905,5.162243735,5.310952528,5.443478529,5.306849839,5.218961234,5.403443555,5.511357309,5.409617172,5.358509007,5.539175351,4.269360471,5.471196966,5.545619841
2011,YGL227W,chrVII,6.301643449,6.301643449,7.301643449,5.301643449,6.371692241,0.070048792,6.097025923,6.144543188,6.185812315,6.678675576,6.29932496,6.236797306,6.075545268,5.847630022,6.371692241,6.22495081,6.163636581,5.903090801,5.726572078,5.809965314,6.350612591,6.301643449
2012,YGL228W,chrVII,7.309604812,7.309604812,8.309604812,6.309604812,7.202937309,-0.106667503,7.046667057,7.054899117,7.074830572,7.422935413,7.087540052,7.064017516,7.147981165,6.863170944,7.202937309,7.16843938,6.987993907,7.04387245,6.985652708,6.473095033,7.250486508,7.309604812
2013,YGL229C,chrVII,4.421888434,4.421888434,5.421888434,3.421888434,4.348759662,-0.073128772,4.060286186,4.191164327,4.20637486,5.15106621,4.03358489,4.279671211,4.203745926,4.035110895,4.348759662,4.151565316,3.891116269,4.310357673,3.738181124,4.212752214,4.23048619,4.421888434
2014,YGL230C,chrVII,3.05058814,3.05058814,4.05058814,2.05058814,2.808531839,-0.242056301,2.953348759,3.060771898,2.875548856,2.3273882,3.051601168,3.183856637,2.941430419,2.777993432,2.808531839,3.181464457,3.31040679,2.890794529,3.412848653,1.686831912,3.123253129,3.05058814
2015,YGL231C,chrVII,6.376912021,6.376912021,7.376912021,5.376912021,6.229435432,-0.147476588,6.243715023,6.261963395,6.278600653,6.133264361,6.239464431,6.104433491,6.087943443,6.104673454,6.229435432,6.42552284,6.364923924,6.187339027,6.452053618,5.605498863,6.404921509,6.376912021
2016,YGL232W,chrVII,4.883401097,4.883401097,5.883401097,3.883401097,5.070572539,0.187171442,5.16181926,5.165716434,5.056827542,5.289691655,5.117929341,5.184964204,5.023545383,5.204235787,5.070572539,5.093020377,5.144863779,5.05582557,5.143640208,5.552994754,5.183469809,4.883401097
2017,YGL233W,chrVII,5.096419407,5.096419407,6.096419407,4.096419407,4.963913688,-0.132505719,5.017304172,5.030568459,5.071056687,5.125426467,5.101864716,5.077244088,5.091642884,5.043918098,4.963913688,4.991322868,4.944678335,4.871904247,4.98189133,5.219221678,5.153501068,5.096419407
2018,YGL234W,chrVII,5.154769844,5.154769844,6.154769844,4.154769844,5.490385771,0.335615926,5.784963441,5.661951014,5.808845326,6.879259759,5.705594795,5.677356122,5.243955515,6.335462873,5.490385771,5.205819297,5.49268868,5.561318576,5.261409384,8.971673762,5.147400022,5.154769844
2019,YGL236C,chrVII,3.299757967,3.299757967,4.299757967,2.299757967,3.390531508,0.090773541,3.015075215,3.105533784,3.018920954,2.976225335,2.934329976,2.866158662,2.482938642,2.826541873,3.390531508,2.959173732,3.184652769,2.243081824,3.09187002,2.979315936,2.994556623,3.299757967
2020,YGL237C,chrVII,5.354826637,5.354826637,6.354826637,4.354826637,5.428304763,0.073478127,5.056502235,5.122866805,5.184246423,5.40984698,5.258738057,5.060729171,5.357503849,4.876762419,5.428304763,5.259422895,5.187090603,5.309375371,4.857779712,4.224950699,5.259986464,5.354826637
2021,YGL238W,chrVII,5.25165957,5.25165957,6.25165957,4.25165957,5.434982763,0.183323193,5.408554339,5.459464279,5.412348185,5.696547407,5.481972943,5.466153235,5.234634155,5.463778096,5.434982763,5.275067225,5.410350401,5.091905099,5.529471967,5.950038912,5.437047098,5.25165957
2022,YGL240W,chrVII,3.377535236,3.377535236,4.377535236,2.377535236,3.577289475,0.19975424,3.365412493,3.26765927,3.399436674,3.500769175,3.14873455,3.35938463,3.170010481,3.322785282,3.577289475,3.465741022,3.123105002,3.050008304,3.450422092,3.432162034,3.488770145,3.377535236
2023,YGL241W,chrVII,3.538687568,3.538687568,4.538687568,2.538687568,3.906226478,0.367538909,3.945489668,3.949372034,3.93708855,3.588505437,4.209688991,4.037136802,3.86436415,3.948610565,3.906226478,3.979343899,4.216734013,3.754594457,4.206624857,3.882514171,4.237362631,3.538687568
2024,YGL242C,chrVII,4.814898638,4.814898638,5.814898638,3.814898638,5.056875056,0.241976418,5.119975796,5.12951073,5.070919564,4.581937823,5.051264379,4.940760128,5.032714248,5.216957727,5.056875056,5.14410459,5.072853576,5.018668963,5.493613904,5.166676494,5.469532467,4.814898638
2025,YGL243W,chrVII,4.649942158,4.649942158,5.649942158,3.649942158,4.827704211,0.177762053,4.766461383,4.798947599,4.754937028,4.790391854,4.710947809,4.724092623,4.582209969,4.666681278,4.827704211,4.78137362,4.813788672,4.462888329,5.047404436,4.331338737,4.888923248,4.649942158
2026,YGL244W,chrVII,5.891247445,5.891247445,6.891247445,4.891247445,5.919311432,0.028063987,5.91865673,5.818651662,5.893564728,6.261951875,5.691563695,5.935372223,5.714389942,5.808518458,5.919311432,5.936983992,5.721538906,5.509043361,5.799027617,6.066299465,6.127202542,5.891247445
2027,YGL245W,chrVII,6.195212625,6.195212625,7.195212625,5.195212625,6.392840847,0.197628222,6.37044679,6.421288195,6.445414621,6.259182771,6.786213582,6.542103651,6.29792655,6.613218955,6.392840847,6.137422871,6.651886052,6.378918251,6.049172131,7.705159907,6.131846705,6.195212625
2028,YGL246C,chrVII,5.321974024,5.321974024,6.321974024,4.321974024,5.299497478,-0.022476546,5.362925489,5.310605478,5.308371756,5.305484666,5.06767605,5.217923685,5.051580379,5.398857911,5.299497478,5.400873777,5.168230263,4.875547925,5.75277396,5.726797365,5.535953188,5.321974024
2029,YGL247W,chrVII,4.510264425,4.510264425,5.510264425,3.510264425,4.54488656,0.034622135,4.671004663,4.656523578,4.604774721,4.601161545,4.60733608,4.518045094,4.652373039,4.490089631,4.54488656,4.706302212,4.715867818,4.362619057,4.861484212,4.008308912,4.796747856,4.510264425
