"","GENE","CHRM","GCAnc"
"1958","YGL184C","chrVII",0.00297369343535248
"1959","YGL185C","chrVII",0.00571883786495808
"1960","YGL186C","chrVII",0.00106646133618696
"1961","YGL187C","chrVII",0.000200835862215409
"1962","YGL188C","chrVII",0.00239022356060418
"1963","YGL189C","chrVII",0.000315302683449472
"1964","YGL189C","chrVII",0.000315302683449472
"1965","YGL190C","chrVII",0.00150631006576164
"1966","YGL191W","chrVII",0.000156352182552024
"1967","YGL192W","chrVII",0.00258162329850092
"1968","YGL193C","chrVII",0.127298866327983
"1969","YGL194C","chrVII",0.0026516071045527
"1970","YGL194C-A","chrVII",0.0465809698139551
"1971","YGL195W","chrVII",0.00244571360791676
"1972","YGL196W","chrVII",0.000763483002953096
"1973","YGL197W","chrVII",0.00205617982740507
"1974","YGL198W","chrVII",0.00719405544518307
"1975","YGL200C","chrVII",0.000704993213130037
"1976","YGL201C","chrVII",0.00193194430837852
"1977","YGL202W","chrVII",0.00079516650906609
"1978","YGL203C","chrVII",0.00257356057755267
"1979","YGL204C","chrVII",0.12616449344948
"1980","YGL205W","chrVII",0.000203006507746273
"1981","YGL206C","chrVII",0.000705552191635599
"1982","YGL207W","chrVII",0.000730135861372266
"1983","YGL208W","chrVII",0.00240576039333061
"1984","YGL209W","chrVII",0.00658340941313508
"1985","YGL210W","chrVII",0.00171469154045583
"1986","YGL211W","chrVII",0.0026537074703382
"1987","YGL212W","chrVII",0.0039842005136672
"1988","YGL213C","chrVII",0.00914621531634941
"1989","YGL215W","chrVII",0.00181529245939846
"1990","YGL216W","chrVII",0.00458047650604774
"1991","YGL219C","chrVII",0.000895931395219518
"1992","YGL220W","chrVII",0.0150418908323722
"1993","YGL221C","chrVII",0.00392230852062895
"1994","YGL222C","chrVII",0.00959341232623156
"1995","YGL223C","chrVII",0.00336968917658666
"1996","YGL224C","chrVII",0.0026209240558488
"1997","YGL225W","chrVII",0.00119178943703759
"1998","YGL226C-A","chrVII",0.00711320129001464
"1999","YGL226W","chrVII",0.0103608119376599
"2000","YGL227W","chrVII",0.00116167825823012
"2001","YGL228W","chrVII",0.000556503364352992
"2002","YGL229C","chrVII",0.00944749663527054
"2003","YGL230C","chrVII",0.161482987966759
"2004","YGL231C","chrVII",0.00297245911430676
"2005","YGL232W","chrVII",0.0102168193589966
"2006","YGL233W","chrVII",0.00231815773197948
"2007","YGL234W","chrVII",0.000425189948384997
"2008","YGL236C","chrVII",0.0298698806881126
"2009","YGL237C","chrVII",0.00387766320536881
"2010","YGL238W","chrVII",0.00212750333092471
"2011","YGL240W","chrVII",0.0500336031899007
"2012","YGL241W","chrVII",0.00454872269682059
"2013","YGL242C","chrVII",0.0245677741384332
"2014","YGL243W","chrVII",0.0111729011133318
"2015","YGL244W","chrVII",0.0016132502966179
"2016","YGL245W","chrVII",0.00047494593934171
"2017","YGL246C","chrVII",0.00520186699686084
"2018","YGL247W","chrVII",0.0107525620676955
"2019","YGL248W","chrVII",0.00202873497447863
"2020","YGL249W","chrVII",0.0133533502421204
"2021","YGL250W","chrVII",0.00689423566215764
"2022","YGL251C","chrVII",0.0056342368947891
"2023","YGL252C","chrVII",0.00061196716400195
"2024","YGL253W","chrVII",0.0178395663182043
"2025","YGL254W","chrVII",0.00509834705749976
"2026","YGL255W","chrVII",0.000174123214634159
"2027","YGL256W","chrVII",0.00166658424629229
"2028","YGL257C","chrVII",0.00454181029311598
"2029","YGL258W-A","chrVII",0.0339755146735787
"2030","YGL259W","chrVII",0.01601352745833
"2031","YGL262W","chrVII",0.056929804717037
"2032","YGL263W","chrVII",0.0179453668765108
"2033","YGR001C","chrVII",0.00353250427392184
"2034","YGR002C","chrVII",0.00129778661975471
"2035","YGR003W","chrVII",0.0011501279163845
"2036","YGR004W","chrVII",0.00676586872258951
"2037","YGR005C","chrVII",0.00185787294203182
"2038","YGR006W","chrVII",0.0132467119158941
"2039","YGR007W","chrVII",0.00132294680418918
"2040","YGR008C","chrVII",0.000950119997986012
"2041","YGR009C","chrVII",0.00073926686868323
"2042","YGR010W","chrVII",0.00384186913915626
"2043","YGR010W","chrVII",0.00384186913915626
"2044","YGR012W","chrVII",0.00120178202900156
"2045","YGR013W","chrVII",0.00279610589950707
"2046","YGR014W","chrVII",0.00176851519787611
"2047","YGR015C","chrVII",0.0027636430131203
"2048","YGR016W","chrVII",0.0258451898665649
"2049","YGR017W","chrVII",0.00313503700952237
"2050","YGR018C","chrVII",0.189713037375356
"2051","YGR019W","chrVII",0.000311717688100022
"2052","YGR020C","chrVII",0.00232797645607407
"2053","YGR021W","chrVII",0.00734903119472795
"2054","YGR023W","chrVII",0.00264061261988665
"2055","YGR024C","chrVII",0.00391475212607252
"2056","YGR026W","chrVII",0.00253345431818722
"2057","YGR027C","chrVII",0.00082276664838313
"2058","YGR028W","chrVII",0.00252698252211167
"2059","YGR029W","chrVII",0.00248944601344458
"2060","YGR030C","chrVII",0.0115746892798185
"2061","YGR031W","chrVII",0.00234066997365441
"2062","YGR032W","chrVII",0.000289087113679833
"2063","YGR033C","chrVII",0.00204110206473736
"2064","YGR034W","chrVII",0.00126454424402356
"2065","YGR035C","chrVII",0.00594679401071136
"2066","YGR035W-A","chrVII",0.0733470756796925
"2067","YGR036C","chrVII",0.00744556033161036
"2068","YGR037C","chrVII",0.00312501873898815
"2069","YGR038W","chrVII",0.00453367102324376
"2070","YGR039W","chrVII",0.268921418534654
"2071","YGR040W","chrVII",0.00750913604513676
"2072","YGR041W","chrVII",0.00176539650472413
"2073","YGR042W","chrVII",0.00639143886526887
"2074","YGR043C","chrVII",0.000501219375340727
"2075","YGR044C","chrVII",0.0488584349112768
"2076","YGR045C","chrVII",0.0617345890008538
"2077","YGR046W","chrVII",0.00262385444405244
"2078","YGR047C","chrVII",0.00280270677466075
"2079","YGR048W","chrVII",0.00221667442245912
"2080","YGR049W","chrVII",0.00149186141831076
"2081","YGR050C","chrVII",0.0182076299299517
"2082","YGR051C","chrVII",0.0187645933635487
"2083","YGR052W","chrVII",0.00136981131289315
"2084","YGR053C","chrVII",0.0247421696503746
"2085","YGR054W","chrVII",0.0139714209984309
"2086","YGR055W","chrVII",0.00347701358321494
"2087","YGR056W","chrVII",0.00243227478688954
"2088","YGR057C","chrVII",0.00557927205307448
"2089","YGR058W","chrVII",0.00127363516420285
"2090","YGR059W","chrVII",0.0505801455142808
"2091","YGR060W","chrVII",0.00129571775803463
"2092","YGR061C","chrVII",0.000465801164117969
"2093","YGR062C","chrVII",0.00947009791168573
"2094","YGR063C","chrVII",0.0189248839218485
"2095","YGR065C","chrVII",0.00770003026707596
"2096","YGR066C","chrVII",0.0490391563179436
"2097","YGR067C","chrVII",7.41739098041698e-05
"2098","YGR068C","chrVII",0.0227812570814188
"2099","YGR069W","chrVII",0.21876691425997
"2100","YGR070W","chrVII",0.00131563959917913
"2101","YGR071C","chrVII",0.00946607743424794
"2102","YGR072W","chrVII",0.0090298708100586
"2103","YGR074W","chrVII",0.0290809437156177
"2104","YGR075C","chrVII",0.0101815268351822
"2105","YGR076C","chrVII",0.00864904790542496
"2106","YGR077C","chrVII",0.000517637085448244
"2107","YGR078C","chrVII",0.026791922665672
"2108","YGR079W","chrVII",0.00901523939422587
"2109","YGR080W","chrVII",0.000467872808320071
"2110","YGR081C","chrVII",0.0144450699532777
"2111","YGR082W","chrVII",0.00250729515476014
"2112","YGR083C","chrVII",0.000295492234401803
"2113","YGR084C","chrVII",0.00389673252983833
"2114","YGR085C","chrVII",0.00144752313819647
"2115","YGR086C","chrVII",3.88875445901805e-05
"2116","YGR087C","chrVII",0.0354454435443716
"2117","YGR088W","chrVII",0.000157824141389037
"2118","YGR089W","chrVII",0.00250512791060039
"2119","YGR090W","chrVII",0.00186810263436549
"2120","YGR091W","chrVII",0.0107752651078577
"2121","YGR092W","chrVII",0.00428370969460217
"2122","YGR093W","chrVII",0.00454303041872376
"2123","YGR094W","chrVII",0.00056413688088078
"2124","YGR095C","chrVII",0.00981464485267208
"2125","YGR096W","chrVII",0.020613537668759
"2126","YGR097W","chrVII",0.0054385434785331
"2127","YGR098C","chrVII",0.00179700350410784
"2128","YGR099W","chrVII",0.00214578650610219
"2129","YGR100W","chrVII",0.000992473339124629
"2130","YGR101W","chrVII",0.00200915394755991
"2131","YGR102C","chrVII",0.00117986881671485
"2132","YGR103W","chrVII",0.00277768965779579
"2133","YGR104C","chrVII",0.00838335653645006
"2134","YGR105W","chrVII",0.0102551915174799
"2135","YGR106C","chrVII",0.000657582070509584
"2136","YGR108W","chrVII",0.0118221986357816
"2137","YGR109C","chrVII",0.0949332874859042
"2138","YGR109W-B","chrVII",0.00350880363231455
"2139","YGR109W-B","chrVII",0.00350880363231455
"2140","YGR110W","chrVII",0.000373071359834524
"2141","YGR111W","chrVII",0.00276763314198625
"2142","YGR112W","chrVII",0.00593323070223621
"2143","YGR113W","chrVII",0.00493919181019259
"2144","YGR116W","chrVII",0.000567861869650468
"2145","YGR117C","chrVII",0.00117287929793392
"2146","YGR118W","chrVII",0.00122233810540657
"2147","YGR119C","chrVII",0.00152888968365773
"2148","YGR120C","chrVII",0.0101555064979321
"2149","YGR121C","chrVII",0.00115984473030389
"2150","YGR122W","chrVII",0.00262324145995763
"2151","YGR123C","chrVII",0.0167976685673947
"2152","YGR124W","chrVII",0.00146320839384691
"2153","YGR125W","chrVII",0.00149738990782364
"2154","YGR126W","chrVII",0.0445434267409019
"2155","YGR127W","chrVII",0.000688422302019013
"2156","YGR128C","chrVII",0.00465316979844638
"2157","YGR129W","chrVII",0.00936636596821803
"2158","YGR130C","chrVII",4.92179809343808e-05
"2159","YGR131W","chrVII",0.0272578495800994
"2160","YGR132C","chrVII",0.000796533021618613
"2161","YGR133W","chrVII",0.00409178813321009
"2162","YGR134W","chrVII",0.00068318796300505
"2163","YGR135W","chrVII",0.000960043586545413
"2164","YGR136W","chrVII",0.00157469800061679
"2165","YGR136W","chrVII",0.00157469800061679
"2166","YGR138C","chrVII",0.00112909850232571
"2167","YGR140W","chrVII",0.00728557390516152
"2168","YGR141W","chrVII",0.00290751802800675
"2169","YGR142W","chrVII",0.00414045761354792
"2170","YGR143W","chrVII",0.00176316766978179
"2171","YGR144W","chrVII",0.0500500762626934
"2172","YGR145W","chrVII",0.00734369925816192
"2173","YGR146C","chrVII",0.00401377313601013
"2174","YGR146C-A","chrVII",0.032425996973681
"2175","YGR147C","chrVII",0.00174860828088979
"2176","YGR148C","chrVII",0.00155415747332389
"2177","YGR149W","chrVII",0.00598035960608468
"2178","YGR150C","chrVII",0.00312088585715535
"2179","YGR152C","chrVII",0.0145910018012914
"2180","YGR152C","chrVII",0.0145910018012914
"2181","YGR153W","chrVII",0.00732690008555719
"2182","YGR154C","chrVII",0.00713371458177535
"2183","YGR155W","chrVII",0.000131354033518262
"2184","YGR156W","chrVII",0.0188083976294328
"2185","YGR157W","chrVII",0.000154398961841717
"2186","YGR158C","chrVII",0.00265195856352416
"2187","YGR159C","chrVII",0.00570075943674993
"2188","YGR161C","chrVII",0.00206025186406878
"2189","YGR161W-C","chrVII",0.00352797215368468
"2190","YGR162W","chrVII",0.00102998987565299
"2191","YGR163W","chrVII",0.00291564245270041
"2192","YGR165W","chrVII",0.00269167040091211
"2193","YGR166W","chrVII",0.00819014956277893
"2194","YGR167W","chrVII",0.000927461142266135
"2195","YGR168C","chrVII",0.00709422652661728
"2196","YGR169C","chrVII",0.0261244114809853
"2197","YGR169C-A","chrVII",0.0218333611592332
"2198","YGR170W","chrVII",0.00112236077918381
"2199","YGR171C","chrVII",0.00198441812288983
"2200","YGR172C","chrVII",0.00344193843009917
"2201","YGR173W","chrVII",0.00196053729702428
"2202","YGR174C","chrVII",0.00260897317905196
"2203","YGR174W-A","chrVII",0.0283053235149739
"2204","YGR175C","chrVII",0.000441411592289224
"2205","YGR177C","chrVII",0.007898976110057
"2206","YGR178C","chrVII",0.000668655478589181
"2207","YGR179C","chrVII",0.00457179647582957
"2208","YGR180C","chrVII",0.000328164710524784
"2209","YGR181W","chrVII",0.00519661214901499
"2210","YGR182C","chrVII",0.000358417037028322
"2211","YGR183C","chrVII",0.00098471935238945
"2212","YGR184C","chrVII",0.00157082419590662
"2213","YGR185C","chrVII",0.0011815649782465
"2214","YGR186W","chrVII",0.00022362135325951
"2215","YGR187C","chrVII",0.0072594573582613
"2216","YGR188C","chrVII",0.0212140818370641
"2217","YGR189C","chrVII",0.000250919537086172
"2218","YGR190C","chrVII",0.0449560038704089
"2219","YGR191W","chrVII",0.00214243259088042
"2220","YGR192C","chrVII",7.51808680506387e-05
"2221","YGR193C","chrVII",0.000665638946024573
"2222","YGR194C","chrVII",0.000631068799272656
"2223","YGR195W","chrVII",0.00139511313243224
"2224","YGR196C","chrVII",0.00255207158809041
"2225","YGR197C","chrVII",0.00277993146237904
"2226","YGR198W","chrVII",0.0016838766019069
"2227","YGR199W","chrVII",0.00120269880990336
"2228","YGR200C","chrVII",0.00131179563689305
"2229","YGR201C","chrVII",0.00882306520962327
"2230","YGR202C","chrVII",0.00209495576563932
"2231","YGR203W","chrVII",0.00874051128058325
"2232","YGR204W","chrVII",0.00236862029579339
"2233","YGR205W","chrVII",0.000503320059888975
"2234","YGR206W","chrVII",0.0256697704568244
"2235","YGR207C","chrVII",0.0020194753713182
"2236","YGR208W","chrVII",0.0322763785284558
"2237","YGR209C","chrVII",0.00178170810279337
"2238","YGR210C","chrVII",0.00597860841549278
"2239","YGR211W","chrVII",0.00809300774848373
"2240","YGR212W","chrVII",0.0248504718598331
"2241","YGR213C","chrVII",0.0226766152783849
"2242","YGR214W","chrVII",0.000346880940114616
"2243","YGR215W","chrVII",0.0144834643015367
"2244","YGR216C","chrVII",0.00340403890524416
"2245","YGR217W","chrVII",0.00599951554605919
"2246","YGR218W","chrVII",0.000284012204330493
"2247","YGR220C","chrVII",0.000578812091371691
"2248","YGR221C","chrVII",0.00298079361186808
"2249","YGR222W","chrVII",0.00596470114023007
"2250","YGR223C","chrVII",0.0010796475844982
"2251","YGR224W","chrVII",0.0109404243665512
"2252","YGR225W","chrVII",0.252358423376655
"2253","YGR227W","chrVII",0.00151215690216892
"2254","YGR229C","chrVII",0.00152864781919859
"2255","YGR230W","chrVII",0.0107364979484332
"2256","YGR231C","chrVII",0.00065362182084848
"2257","YGR232W","chrVII",0.00111581422102128
"2258","YGR233C","chrVII",0.00183702616594561
"2259","YGR234W","chrVII",0.000898039796566364
"2260","YGR235C","chrVII",0.00152189509673595
"2261","YGR236C","chrVII",0.00140421319905561
"2262","YGR237C","chrVII",0.000803367941596841
"2263","YGR238C","chrVII",0.00248667119504296
"2264","YGR239C","chrVII",0.00118359244612488
"2265","YGR240C","chrVII",0.000383266579515431
"2266","YGR240C-A","chrVII",0.048177632137243
"2267","YGR241C","chrVII",0.00309069962463563
"2268","YGR243W","chrVII",0.000348858568711471
"2269","YGR244C","chrVII",4.70796022523883e-05
"2270","YGR245C","chrVII",0.00195363789714105
"2271","YGR246C","chrVII",0.00178320055639547
"2272","YGR247W","chrVII",0.00256014247326022
"2273","YGR248W","chrVII",0.0015095052875298
"2274","YGR249W","chrVII",0.0135014263241879
"2275","YGR250C","chrVII",0.000345217630213989
"2276","YGR251W","chrVII",0.0199299474346124
"2277","YGR252W","chrVII",0.00276810753323785
"2278","YGR253C","chrVII",0.000365443484674679
"2279","YGR254W","chrVII",0.000214589384335755
"2280","YGR255C","chrVII",0.00100727935342978
"2281","YGR256W","chrVII",0.0166159399950458
"2282","YGR257C","chrVII",0.00483736412879912
"2283","YGR258C","chrVII",0.00154079243625219
"2284","YGR260W","chrVII",0.000735754844176106
"2285","YGR261C","chrVII",0.00195131857497697
"2286","YGR262C","chrVII",0.00693419491717428
"2287","YGR263C","chrVII",0.00882163180480456
"2288","YGR264C","chrVII",0.00126733648061309
"2289","YGR266W","chrVII",0.000740270292995531
"2290","YGR267C","chrVII",0.000753273438490236
"2291","YGR268C","chrVII",0.00535575633885386
"2292","YGR270W","chrVII",0.000998459299844578
"2293","YGR271C-A","chrVII",0.0295422610861905
"2294","YGR271W","chrVII",0.00306672102954459
"2295","YGR274C","chrVII",0.00262080317335952
"2296","YGR275W","chrVII",0.0109567154664688
"2297","YGR276C","chrVII",0.00324726753518214
"2298","YGR277C","chrVII",0.000794886288699799
"2299","YGR278W","chrVII",0.00589877983449369
"2300","YGR279C","chrVII",0.00153049628529068
"2301","YGR280C","chrVII",0.00414209442640759
"2302","YGR281W","chrVII",3.58781500482301e-05
"2303","YGR282C","chrVII",7.72059087414797e-05
"2304","YGR283C","chrVII",0.00586990971291068
"2305","YGR284C","chrVII",0.00231987086633682
"2306","YGR285C","chrVII",0.000909360542448631
"2307","YGR286C","chrVII",0.00963482549901562
"2308","YGR287C","chrVII",0.0141317534309432
"2309","YGR288W","chrVII",0.00349357381791716
"2310","YGR289C","chrVII",0.00141465653478361
"2311","YGR292W","chrVII",0.0956394748842503
"2312","YGR295C","chrVII",0.00303179369474516
"2313","YHL001W","chrVIII",0.00391516641395455
"2314","YHL002W","chrVIII",0.00170081169771246
"2315","YHL003C","chrVIII",0.000735295120787005
"2316","YHL004W","chrVIII",0.00613748661108688
"2317","YHL006C","chrVIII",0.0054174979470564
"2318","YHL006W-A","chrVIII",0.0107612919152183
"2319","YHL007C","chrVIII",0.00251060311324817
"2320","YHL008C","chrVIII",0.26420728593533
"2321","YHL009C","chrVIII",0.0172445108068061
"2322","YHL010C","chrVIII",0.0015894587957193
"2323","YHL011C","chrVIII",0.00221323648801198
"2324","YHL012W","chrVIII",0.0075523441297341
"2325","YHL013C","chrVIII",0.00192908033226618
"2326","YHL014C","chrVIII",0.00404605879293592
"2327","YHL015W","chrVIII",0.000434102205509622
"2328","YHL015W-A","chrVIII",0.073971873872389
"2329","YHL016C","chrVIII",0.00708561615390266
"2330","YHL017W","chrVIII",0.00774558442559759
"2331","YHL018W","chrVIII",0.167472502886053
"2332","YHL019C","chrVIII",0.00592704250913759
"2333","YHL020C","chrVIII",0.00114129573118619
"2334","YHL021C","chrVIII",0.000485920135878305
"2335","YHL022C","chrVIII",0.0659115592013357
"2336","YHL023C","chrVIII",0.000842306618440556
"2337","YHL024W","chrVIII",0.000165522367135971
"2338","YHL025W","chrVIII",0.00180814371895142
"2339","YHL026C","chrVIII",0.00499996200514487
"2340","YHL027W","chrVIII",0.00160592227911585
"2341","YHL028W","chrVIII",0.00706016701743331
"2342","YHL029C","chrVIII",0.00325757803296901
"2343","YHL030W","chrVIII",0.0101677930467252
"2344","YHL031C","chrVIII",0.00721640029324814
"2345","YHL032C","chrVIII",0.000188728244627527
"2346","YHL033C","chrVIII",0.00113629398122901
"2347","YHL034C","chrVIII",0.00110007990132932
"2348","YHL035C","chrVIII",0.00308853800790494
"2349","YHL036W","chrVIII",0.0239219693580579
"2350","YHL038C","chrVIII",0.00718730230554768
"2351","YHL039W","chrVIII",0.00272120454860192
"2352","YHL040C","chrVIII",0.0031706744264094
