"","GENE","CHRM","MAAnc"
"3974","YML007W","chrXIII",NA
"3975","YML008C","chrXIII",NA
"3976","YML009C","chrXIII",NA
"3977","YML010W","chrXIII",NA
"3978","YML010W","chrXIII",NA
"3979","YML011C","chrXIII",NA
"3980","YML012W","chrXIII",NA
"3981","YML013W","chrXIII",NA
"3982","YML014W","chrXIII",NA
"3983","YML015C","chrXIII",NA
"3984","YML016C","chrXIII",NA
"3985","YML017W","chrXIII",NA
"3986","YML018C","chrXIII",NA
"3987","YML019W","chrXIII",NA
"3988","YML020W","chrXIII",NA
"3989","YML021C","chrXIII",NA
"3990","YML022W","chrXIII",NA
"3991","YML023C","chrXIII",NA
"3992","YML024W","chrXIII",NA
"3993","YML025C","chrXIII",NA
"3994","YML026C","chrXIII",NA
"3995","YML027W","chrXIII",NA
"3996","YML028W","chrXIII",NA
"3997","YML029W","chrXIII",NA
"3998","YML030W","chrXIII",NA
"3999","YML031W","chrXIII",NA
"4000","YML032C","chrXIII",NA
"4001","YML034W","chrXIII",NA
"4002","YML035C","chrXIII",NA
"4003","YML036W","chrXIII",NA
"4004","YML037C","chrXIII",NA
"4005","YML038C","chrXIII",NA
"4006","YML041C","chrXIII",NA
"4007","YML042W","chrXIII",NA
"4008","YML043C","chrXIII",NA
"4009","YML046W","chrXIII",NA
"4010","YML048W","chrXIII",NA
"4011","YML049C","chrXIII",NA
"4012","YML050W","chrXIII",NA
"4013","YML051W","chrXIII",NA
"4014","YML052W","chrXIII",NA
"4015","YML053C","chrXIII",NA
"4016","YML054C","chrXIII",NA
"4017","YML054C-A","chrXIII",NA
"4018","YML055W","chrXIII",NA
"4019","YML056C","chrXIII",NA
"4020","YML057W","chrXIII",NA
"4021","YML058W","chrXIII",NA
"4022","YML059C","chrXIII",NA
"4023","YML060W","chrXIII",NA
"4024","YML061C","chrXIII",NA
"4025","YML062C","chrXIII",NA
"4026","YML063W","chrXIII",NA
"4027","YML064C","chrXIII",NA
"4028","YML065W","chrXIII",NA
"4029","YML066C","chrXIII",NA
"4030","YML067C","chrXIII",NA
"4031","YML068W","chrXIII",NA
"4032","YML069W","chrXIII",NA
"4033","YML070W","chrXIII",NA
"4034","YML071C","chrXIII",NA
"4035","YML072C","chrXIII",NA
"4036","YML073C","chrXIII",NA
"4037","YML074C","chrXIII",NA
"4038","YML075C","chrXIII",NA
"4039","YML076C","chrXIII",NA
"4040","YML077W","chrXIII",NA
"4041","YML078W","chrXIII",NA
"4042","YML079W","chrXIII",NA
"4043","YML080W","chrXIII",NA
"4044","YML081C-A","chrXIII",NA
"4045","YML081W","chrXIII",NA
"4046","YML082W","chrXIII",NA
"4047","YML083C","chrXIII",NA
"4048","YML085C","chrXIII",NA
"4049","YML086C","chrXIII",NA
"4050","YML087C","chrXIII",NA
"4051","YML088W","chrXIII",NA
"4052","YML089C","chrXIII",NA
"4053","YML090W","chrXIII",NA
"4054","YML091C","chrXIII",NA
"4055","YML092C","chrXIII",NA
"4056","YML093W","chrXIII",NA
"4057","YML094W","chrXIII",NA
"4058","YML095C","chrXIII",NA
"4059","YML096W","chrXIII",NA
"4060","YML097C","chrXIII",NA
"4061","YML098W","chrXIII",NA
"4062","YML099C","chrXIII",NA
"4063","YML100W","chrXIII",NA
"4064","YML101C","chrXIII",NA
"4065","YML102W","chrXIII",NA
"4066","YML103C","chrXIII",NA
"4067","YML104C","chrXIII",NA
"4068","YML105C","chrXIII",NA
"4069","YML106W","chrXIII",NA
"4070","YML107C","chrXIII",NA
"4071","YML108W","chrXIII",NA
"4072","YML109W","chrXIII",NA
"4073","YML110C","chrXIII",NA
"4074","YML111W","chrXIII",NA
"4075","YML112W","chrXIII",NA
"4076","YML113W","chrXIII",NA
"4077","YML114C","chrXIII",NA
"4078","YML115C","chrXIII",NA
"4079","YML116W","chrXIII",NA
"4080","YML117W","chrXIII",NA
"4081","YML117W","chrXIII",NA
"4082","YML118W","chrXIII",NA
"4083","YML119W","chrXIII",NA
"4084","YML120C","chrXIII",NA
"4085","YML121W","chrXIII",NA
"4086","YML122C","chrXIII",NA
"4087","YML123C","chrXIII",NA
"4088","YML124C","chrXIII",NA
"4089","YML125C","chrXIII",NA
"4090","YML126C","chrXIII",NA
"4091","YML127W","chrXIII",NA
"4092","YML128C","chrXIII",NA
"4093","YML129C","chrXIII",NA
"4094","YML130C","chrXIII",NA
"4095","YML131W","chrXIII",NA
"4096","YML133C","chrXIII",NA
"4097","YMR001C","chrXIII",NA
"4098","YMR002W","chrXIII",NA
"4099","YMR003W","chrXIII",NA
"4100","YMR004W","chrXIII",NA
"4101","YMR005W","chrXIII",NA
"4102","YMR006C","chrXIII",NA
"4103","YMR007W","chrXIII",NA
"4104","YMR008C","chrXIII",NA
"4105","YMR009W","chrXIII",NA
"4106","YMR010W","chrXIII",NA
"4107","YMR011W","chrXIII",NA
"4108","YMR012W","chrXIII",NA
"4109","YMR013C","chrXIII",NA
"4110","YMR013C","chrXIII",NA
"4111","YMR014W","chrXIII",NA
"4112","YMR015C","chrXIII",NA
"4113","YMR016C","chrXIII",NA
"4114","YMR017W","chrXIII",NA
"4115","YMR018W","chrXIII",NA
"4116","YMR019W","chrXIII",NA
"4117","YMR020W","chrXIII",NA
"4118","YMR021C","chrXIII",NA
"4119","YMR022W","chrXIII",NA
"4120","YMR023C","chrXIII",NA
"4121","YMR024W","chrXIII",NA
"4122","YMR025W","chrXIII",NA
"4123","YMR026C","chrXIII",NA
"4124","YMR027W","chrXIII",NA
"4125","YMR028W","chrXIII",NA
"4126","YMR029C","chrXIII",NA
"4127","YMR030W","chrXIII",NA
"4128","YMR031C","chrXIII",NA
"4129","YMR032W","chrXIII",NA
"4130","YMR033W","chrXIII",NA
"4131","YMR034C","chrXIII",NA
"4132","YMR035W","chrXIII",NA
"4133","YMR036C","chrXIII",NA
"4134","YMR037C","chrXIII",NA
"4135","YMR038C","chrXIII",NA
"4136","YMR039C","chrXIII",NA
"4137","YMR040W","chrXIII",NA
"4138","YMR041C","chrXIII",NA
"4139","YMR042W","chrXIII",NA
"4140","YMR043W","chrXIII",NA
"4141","YMR044W","chrXIII",NA
"4142","YMR047C","chrXIII",NA
"4143","YMR048W","chrXIII",NA
"4144","YMR049C","chrXIII",NA
"4145","YMR052W","chrXIII",NA
"4146","YMR053C","chrXIII",NA
"4147","YMR053C","chrXIII",NA
"4148","YMR054W","chrXIII",NA
"4149","YMR055C","chrXIII",NA
"4150","YMR056C","chrXIII",NA
"4151","YMR057C","chrXIII",NA
"4152","YMR058W","chrXIII",NA
"4153","YMR059W","chrXIII",NA
"4154","YMR060C","chrXIII",NA
"4155","YMR061W","chrXIII",NA
"4156","YMR062C","chrXIII",NA
"4157","YMR063W","chrXIII",NA
"4158","YMR064W","chrXIII",NA
"4159","YMR065W","chrXIII",NA
"4160","YMR066W","chrXIII",NA
"4161","YMR067C","chrXIII",NA
"4162","YMR068W","chrXIII",NA
"4163","YMR070W","chrXIII",NA
"4164","YMR071C","chrXIII",NA
"4165","YMR072W","chrXIII",NA
"4166","YMR073C","chrXIII",NA
"4167","YMR074C","chrXIII",NA
"4168","YMR075W","chrXIII",NA
"4169","YMR076C","chrXIII",NA
"4170","YMR077C","chrXIII",NA
"4171","YMR078C","chrXIII",NA
"4172","YMR079W","chrXIII",NA
"4173","YMR080C","chrXIII",NA
"4174","YMR081C","chrXIII",NA
"4175","YMR082C","chrXIII",NA
"4176","YMR083W","chrXIII",NA
"4177","YMR084W","chrXIII",NA
"4178","YMR085W","chrXIII",NA
"4179","YMR086C-A","chrXIII",NA
"4180","YMR086W","chrXIII",NA
"4181","YMR087W","chrXIII",NA
"4182","YMR088C","chrXIII",NA
"4183","YMR089C","chrXIII",NA
"4184","YMR090W","chrXIII",NA
"4185","YMR091C","chrXIII",NA
"4186","YMR092C","chrXIII",NA
"4187","YMR093W","chrXIII",NA
"4188","YMR094W","chrXIII",NA
"4189","YMR095C","chrXIII",NA
"4190","YMR096W","chrXIII",NA
"4191","YMR097C","chrXIII",NA
"4192","YMR098C","chrXIII",NA
"4193","YMR099C","chrXIII",NA
"4194","YMR100W","chrXIII",NA
"4195","YMR101C","chrXIII",NA
"4196","YMR102C","chrXIII",NA
"4197","YMR103C","chrXIII",NA
"4198","YMR104C","chrXIII",NA
"4199","YMR105C","chrXIII",NA
"4200","YMR105W-A","chrXIII",NA
"4201","YMR106C","chrXIII",NA
"4202","YMR107W","chrXIII",NA
"4203","YMR108W","chrXIII",NA
"4204","YMR109W","chrXIII",NA
"4205","YMR110C","chrXIII",NA
"4206","YMR111C","chrXIII",NA
"4207","YMR112C","chrXIII",NA
"4208","YMR113W","chrXIII",NA
"4209","YMR114C","chrXIII",NA
"4210","YMR115W","chrXIII",NA
"4211","YMR116C","chrXIII",NA
"4212","YMR117C","chrXIII",NA
"4213","YMR118C","chrXIII",NA
"4214","YMR119W","chrXIII",NA
"4215","YMR119W","chrXIII",NA
"4216","YMR120C","chrXIII",NA
"4217","YMR121C","chrXIII",NA
"4218","YMR122W-A","chrXIII",NA
"4219","YMR123W","chrXIII",NA
"4220","YMR124W","chrXIII",NA
"4221","YMR125W","chrXIII",NA
"4222","YMR126C","chrXIII",NA
"4223","YMR127C","chrXIII",NA
"4224","YMR128W","chrXIII",NA
"4225","YMR129W","chrXIII",NA
"4226","YMR130W","chrXIII",NA
"4227","YMR131C","chrXIII",NA
"4228","YMR132C","chrXIII",NA
"4229","YMR133W","chrXIII",NA
"4230","YMR134W","chrXIII",NA
"4231","YMR135C","chrXIII",NA
"4232","YMR136W","chrXIII",NA
"4233","YMR137C","chrXIII",NA
"4234","YMR138W","chrXIII",NA
"4235","YMR139W","chrXIII",NA
"4236","YMR140W","chrXIII",NA
"4237","YMR141C","chrXIII",NA
"4238","YMR141W-A","chrXIII",NA
"4239","YMR142C","chrXIII",NA
"4240","YMR143W","chrXIII",NA
"4241","YMR144W","chrXIII",NA
"4242","YMR145C","chrXIII",NA
"4243","YMR146C","chrXIII",NA
"4244","YMR147W","chrXIII",NA
"4245","YMR148W","chrXIII",NA
"4246","YMR149W","chrXIII",NA
"4247","YMR150C","chrXIII",NA
"4248","YMR151W","chrXIII",NA
"4249","YMR152W","chrXIII",NA
"4250","YMR153W","chrXIII",NA
"4251","YMR154C","chrXIII",NA
"4252","YMR155W","chrXIII",NA
"4253","YMR156C","chrXIII",NA
"4254","YMR157C","chrXIII",NA
"4255","YMR158C-A","chrXIII",NA
"4256","YMR158W","chrXIII",NA
"4257","YMR160W","chrXIII",NA
"4258","YMR161W","chrXIII",NA
"4259","YMR162C","chrXIII",NA
"4260","YMR163C","chrXIII",NA
"4261","YMR164C","chrXIII",NA
"4262","YMR165C","chrXIII",NA
"4263","YMR166C","chrXIII",NA
"4264","YMR167W","chrXIII",NA
"4265","YMR168C","chrXIII",NA
"4266","YMR169C","chrXIII",NA
"4267","YMR170C","chrXIII",NA
"4268","YMR171C","chrXIII",NA
"4269","YMR172W","chrXIII",NA
"4270","YMR173W","chrXIII",NA
"4271","YMR173W","chrXIII",NA
"4272","YMR174C","chrXIII",NA
"4273","YMR175W","chrXIII",NA
"4274","YMR175W-A","chrXIII",NA
"4275","YMR176W","chrXIII",NA
"4276","YMR177W","chrXIII",NA
"4277","YMR178W","chrXIII",NA
"4278","YMR179W","chrXIII",NA
"4279","YMR180C","chrXIII",NA
"4280","YMR181C","chrXIII",NA
"4281","YMR182C","chrXIII",NA
"4282","YMR182W-A","chrXIII",NA
"4283","YMR183C","chrXIII",NA
"4284","YMR184W","chrXIII",NA
"4285","YMR185W","chrXIII",NA
"4286","YMR186W","chrXIII",NA
"4287","YMR187C","chrXIII",NA
"4288","YMR188C","chrXIII",NA
"4289","YMR189W","chrXIII",NA
"4290","YMR190C","chrXIII",NA
"4291","YMR191W","chrXIII",NA
"4292","YMR192W","chrXIII",NA
"4293","YMR193C-A","chrXIII",NA
"4294","YMR193W","chrXIII",NA
"4295","YMR194C-B","chrXIII",NA
"4296","YMR194W","chrXIII",NA
"4297","YMR195W","chrXIII",NA
"4298","YMR196W","chrXIII",NA
"4299","YMR197C","chrXIII",NA
"4300","YMR198W","chrXIII",NA
"4301","YMR199W","chrXIII",NA
"4302","YMR200W","chrXIII",NA
"4303","YMR201C","chrXIII",NA
"4304","YMR202W","chrXIII",NA
"4305","YMR203W","chrXIII",NA
"4306","YMR204C","chrXIII",NA
"4307","YMR205C","chrXIII",NA
"4308","YMR206W","chrXIII",NA
"4309","YMR207C","chrXIII",NA
"4310","YMR208W","chrXIII",NA
"4311","YMR209C","chrXIII",NA
"4312","YMR210W","chrXIII",NA
"4313","YMR211W","chrXIII",NA
"4314","YMR212C","chrXIII",NA
"4315","YMR213W","chrXIII",NA
"4316","YMR214W","chrXIII",NA
"4317","YMR215W","chrXIII",NA
"4318","YMR216C","chrXIII",NA
"4319","YMR217W","chrXIII",NA
"4320","YMR218C","chrXIII",NA
"4321","YMR219W","chrXIII",NA
"4322","YMR220W","chrXIII",NA
"4323","YMR221C","chrXIII",NA
"4324","YMR222C","chrXIII",NA
"4325","YMR223W","chrXIII",NA
"4326","YMR224C","chrXIII",NA
"4327","YMR225C","chrXIII",NA
"4328","YMR226C","chrXIII",NA
"4329","YMR227C","chrXIII",NA
"4330","YMR228W","chrXIII",NA
"4331","YMR229C","chrXIII",NA
"4332","YMR230W","chrXIII",NA
"4333","YMR231W","chrXIII",NA
"4334","YMR232W","chrXIII",NA
"4335","YMR233W","chrXIII",NA
"4336","YMR234W","chrXIII",NA
"4337","YMR235C","chrXIII",NA
"4338","YMR236W","chrXIII",NA
"4339","YMR237W","chrXIII",NA
"4340","YMR238W","chrXIII",NA
"4341","YMR239C","chrXIII",NA
"4342","YMR240C","chrXIII",NA
"4343","YMR241W","chrXIII",NA
"4344","YMR242C","chrXIII",NA
"4345","YMR243C","chrXIII",NA
"4346","YMR244C-A","chrXIII",NA
"4347","YMR245W","chrXIII",NA
"4348","YMR246W","chrXIII",NA
"4349","YMR247C","chrXIII",NA
"4350","YMR247W-A","chrXIII",NA
"4351","YMR250W","chrXIII",NA
"4352","YMR251W","chrXIII",NA
"4353","YMR251W-A","chrXIII",NA
"4354","YMR252C","chrXIII",NA
"4355","YMR253C","chrXIII",NA
"4356","YMR254C","chrXIII",NA
"4357","YMR255W","chrXIII",NA
"4358","YMR256C","chrXIII",NA
"4359","YMR257C","chrXIII",NA
"4360","YMR258C","chrXIII",NA
"4361","YMR259C","chrXIII",NA
"4362","YMR260C","chrXIII",NA
"4363","YMR261C","chrXIII",NA
"4364","YMR262W","chrXIII",NA
"4365","YMR263W","chrXIII",NA
"4366","YMR264W","chrXIII",NA
"4367","YMR265C","chrXIII",NA
"4368","YMR266W","chrXIII",NA
"4369","YMR267W","chrXIII",NA
"4370","YMR268C","chrXIII",NA
"4371","YMR269W","chrXIII",NA
"4372","YMR270C","chrXIII",NA
"4373","YMR271C","chrXIII",NA
"4374","YMR272C","chrXIII",NA
"4375","YMR273C","chrXIII",NA
"4376","YMR274C","chrXIII",NA
"4377","YMR275C","chrXIII",NA
"4378","YMR276W","chrXIII",NA
"4379","YMR277W","chrXIII",NA
"4380","YMR278W","chrXIII",NA
"4381","YMR279C","chrXIII",NA
"4382","YMR280C","chrXIII",NA
"4383","YMR281W","chrXIII",NA
"4384","YMR282C","chrXIII",NA
"4385","YMR283C","chrXIII",NA
"4386","YMR284W","chrXIII",NA
"4387","YMR285C","chrXIII",NA
"4388","YMR286W","chrXIII",NA
"4389","YMR287C","chrXIII",NA
"4390","YMR288W","chrXIII",NA
"4391","YMR289W","chrXIII",NA
"4392","YMR290C","chrXIII",NA
"4393","YMR290W-A","chrXIII",NA
"4394","YMR291W","chrXIII",NA
"4395","YMR292W","chrXIII",NA
"4396","YMR293C","chrXIII",NA
"4397","YMR294W","chrXIII",NA
"4398","YMR294W-A","chrXIII",NA
"4399","YMR295C","chrXIII",NA
"4400","YMR296C","chrXIII",NA
"4401","YMR297W","chrXIII",NA
"4402","YMR298W","chrXIII",NA
"4403","YMR299C","chrXIII",NA
"4404","YMR300C","chrXIII",NA
"4405","YMR301C","chrXIII",NA
"4406","YMR302C","chrXIII",NA
"4407","YMR303C","chrXIII",NA
"4408","YMR304W","chrXIII",NA
"4409","YMR305C","chrXIII",NA
"4410","YMR305C","chrXIII",NA
"4411","YMR306W","chrXIII",NA
"4412","YMR307W","chrXIII",NA
"4413","YMR308C","chrXIII",NA
"4414","YMR309C","chrXIII",NA
"4415","YMR310C","chrXIII",NA
"4416","YMR311C","chrXIII",NA
"4417","YMR312W","chrXIII",NA
"4418","YMR313C","chrXIII",NA
"4419","YMR314W","chrXIII",NA
"4420","YMR315W","chrXIII",NA
"4421","YMR315W-A","chrXIII",NA
"4422","YMR316W","chrXIII",NA
"4423","YMR317W","chrXIII",NA
"4424","YMR318C","chrXIII",NA
"4425","YMR319C","chrXIII",NA
"4426","YMR320W","chrXIII",NA
"4427","YNL001W","chrXIV",NA
"4428","YNL002C","chrXIV",NA
"4429","YNL003C","chrXIV",NA
"4430","YNL004W","chrXIV",NA
"4431","YNL005C","chrXIV",NA
"4432","YNL006W","chrXIV",NA
"4433","YNL007C","chrXIV",NA
"4434","YNL008C","chrXIV",NA
"4435","YNL009W","chrXIV",NA
"4436","YNL010W","chrXIV",NA
"4437","YNL011C","chrXIV",NA
"4438","YNL012W","chrXIV",NA
"4439","YNL014W","chrXIV",NA
"4440","YNL015W","chrXIV",NA
"4441","YNL016W","chrXIV",NA
"4442","YNL018C","chrXIV",NA
"4443","YNL019C","chrXIV",NA
"4444","YNL020C","chrXIV",NA
"4445","YNL021W","chrXIV",NA
"4446","YNL022C","chrXIV",NA
"4447","YNL023C","chrXIV",NA
"4448","YNL024C","chrXIV",NA
"4449","YNL024C-A","chrXIV",NA
"4450","YNL025C","chrXIV",NA
"4451","YNL026W","chrXIV",NA
"4452","YNL027W","chrXIV",NA
"4453","YNL029C","chrXIV",NA
"4454","YNL030W","chrXIV",NA
"4455","YNL031C","chrXIV",NA
"4456","YNL032W","chrXIV",NA
"4457","YNL033W","chrXIV",NA
"4458","YNL034W","chrXIV",NA
"4459","YNL035C","chrXIV",NA
"4460","YNL036W","chrXIV",NA
"4461","YNL037C","chrXIV",NA
"4462","YNL038W","chrXIV",NA
"4463","YNL039W","chrXIV",NA
"4464","YNL040W","chrXIV",NA
"4465","YNL041C","chrXIV",NA
"4466","YNL042W","chrXIV",NA
"4467","YNL042W-B","chrXIV",NA
"4468","YNL044W","chrXIV",NA
"4469","YNL045W","chrXIV",NA
"4470","YNL046W","chrXIV",NA
"4471","YNL047C","chrXIV",NA
"4472","YNL048W","chrXIV",NA
"4473","YNL049C","chrXIV",NA
"4474","YNL050C","chrXIV",NA
"4475","YNL051W","chrXIV",NA
"4476","YNL052W","chrXIV",NA
"4477","YNL053W","chrXIV",NA
"4478","YNL054W","chrXIV",NA
"4479","YNL054W-B","chrXIV",NA
"4480","YNL054W-B","chrXIV",NA
"4481","YNL055C","chrXIV",NA
"4482","YNL056W","chrXIV",NA
"4483","YNL058C","chrXIV",NA
"4484","YNL059C","chrXIV",NA
"4485","YNL061W","chrXIV",NA
"4486","YNL062C","chrXIV",NA
"4487","YNL063W","chrXIV",NA
"4488","YNL064C","chrXIV",NA
"4489","YNL065W","chrXIV",NA
"4490","YNL066W","chrXIV",NA
"4491","YNL067W","chrXIV",NA
"4492","YNL068C","chrXIV",NA
"4493","YNL069C","chrXIV",NA
"4494","YNL070W","chrXIV",NA
"4495","YNL071W","chrXIV",NA
"4496","YNL072W","chrXIV",NA
"4497","YNL073W","chrXIV",NA
"4498","YNL074C","chrXIV",NA
"4499","YNL075W","chrXIV",NA
"4500","YNL076W","chrXIV",NA
"4501","YNL077W","chrXIV",NA
"4502","YNL078W","chrXIV",NA
"4503","YNL079C","chrXIV",NA
"4504","YNL080C","chrXIV",NA
"4505","YNL081C","chrXIV",NA
"4506","YNL082W","chrXIV",NA
"4507","YNL083W","chrXIV",NA
"4508","YNL084C","chrXIV",NA
"4509","YNL085W","chrXIV",NA
"4510","YNL086W","chrXIV",NA
"4511","YNL087W","chrXIV",NA
"4512","YNL088W","chrXIV",NA
"4513","YNL090W","chrXIV",NA
"4514","YNL091W","chrXIV",NA
"4515","YNL092W","chrXIV",NA
"4516","YNL093W","chrXIV",NA
"4517","YNL094W","chrXIV",NA
"4518","YNL095C","chrXIV",NA
"4519","YNL096C","chrXIV",NA
"4520","YNL097C","chrXIV",NA
"4521","YNL098C","chrXIV",NA
"4522","YNL099C","chrXIV",NA
"4523","YNL100W","chrXIV",NA
"4524","YNL101W","chrXIV",NA
"4525","YNL102W","chrXIV",NA
"4526","YNL103W","chrXIV",NA
"4527","YNL104C","chrXIV",NA
"4528","YNL106C","chrXIV",NA
"4529","YNL107W","chrXIV",NA
"4530","YNL108C","chrXIV",NA
"4531","YNL110C","chrXIV",NA
"4532","YNL111C","chrXIV",NA
"4533","YNL112W","chrXIV",NA
"4534","YNL113W","chrXIV",NA
"4535","YNL114C","chrXIV",NA
"4536","YNL115C","chrXIV",NA
"4537","YNL116W","chrXIV",NA
"4538","YNL117W","chrXIV",NA
"4539","YNL118C","chrXIV",NA
"4540","YNL119W","chrXIV",NA
"4541","YNL121C","chrXIV",NA
"4542","YNL122C","chrXIV",NA
"4543","YNL123W","chrXIV",NA
"4544","YNL124W","chrXIV",NA
"4545","YNL125C","chrXIV",NA
"4546","YNL126W","chrXIV",NA
"4547","YNL127W","chrXIV",NA
"4548","YNL128W","chrXIV",NA
"4549","YNL129W","chrXIV",NA
"4550","YNL130C","chrXIV",NA
"4551","YNL131W","chrXIV",NA
"4552","YNL132W","chrXIV",NA
"4553","YNL133C","chrXIV",NA
"4554","YNL134C","chrXIV",NA
"4555","YNL135C","chrXIV",NA
"4556","YNL136W","chrXIV",NA
"4557","YNL137C","chrXIV",NA
"4558","YNL138W","chrXIV",NA
"4559","YNL138W-A","chrXIV",NA
"4560","YNL139C","chrXIV",NA
"4561","YNL139C","chrXIV",NA
"4562","YNL141W","chrXIV",NA
"4563","YNL142W","chrXIV",NA
"4564","YNL143C","chrXIV",NA
"4565","YNL144C","chrXIV",NA
"4566","YNL145W","chrXIV",NA
"4567","YNL146W","chrXIV",NA
"4568","YNL147W","chrXIV",NA
"4569","YNL148C","chrXIV",NA
"4570","YNL149C","chrXIV",NA
"4571","YNL151C","chrXIV",NA
"4572","YNL152W","chrXIV",NA
"4573","YNL153C","chrXIV",NA
"4574","YNL154C","chrXIV",NA
"4575","YNL155W","chrXIV",NA
"4576","YNL156C","chrXIV",NA
"4577","YNL157W","chrXIV",NA
"4578","YNL158W","chrXIV",NA
"4579","YNL159C","chrXIV",NA
"4580","YNL160W","chrXIV",NA
"4581","YNL161W","chrXIV",NA
"4582","YNL162W","chrXIV",NA
"4583","YNL162W-A","chrXIV",NA
"4584","YNL163C","chrXIV",NA
"4585","YNL164C","chrXIV",NA
"4586","YNL165W","chrXIV",NA
"4587","YNL166C","chrXIV",NA
"4588","YNL167C","chrXIV",NA
"4589","YNL168C","chrXIV",NA
"4590","YNL169C","chrXIV",NA
"4591","YNL172W","chrXIV",NA
"4592","YNL173C","chrXIV",NA
"4593","YNL175C","chrXIV",NA
"4594","YNL176C","chrXIV",NA
"4595","YNL177C","chrXIV",NA
"4596","YNL178W","chrXIV",NA
"4597","YNL179C","chrXIV",NA
"4598","YNL180C","chrXIV",NA
"4599","YNL181W","chrXIV",NA
"4600","YNL182C","chrXIV",NA
"4601","YNL183C","chrXIV",NA
"4602","YNL185C","chrXIV",NA
"4603","YNL185C","chrXIV",NA
"4604","YNL186W","chrXIV",NA
"4605","YNL187W","chrXIV",NA
"4606","YNL188W","chrXIV",NA
"4607","YNL189W","chrXIV",NA
"4608","YNL190W","chrXIV",NA
"4609","YNL191W","chrXIV",NA
"4610","YNL192W","chrXIV",NA
"4611","YNL193W","chrXIV",NA
"4612","YNL194C","chrXIV",NA
"4613","YNL195C","chrXIV",NA
"4614","YNL196C","chrXIV",NA
"4615","YNL197C","chrXIV",NA
"4616","YNL199C","chrXIV",NA
"4617","YNL199C","chrXIV",NA
"4618","YNL200C","chrXIV",NA
"4619","YNL201C","chrXIV",NA
"4620","YNL202W","chrXIV",NA
"4621","YNL206C","chrXIV",NA
"4622","YNL206C","chrXIV",NA
"4623","YNL206C","chrXIV",NA
"4624","YNL207W","chrXIV",NA
"4625","YNL208W","chrXIV",NA
"4626","YNL209W","chrXIV",NA
"4627","YNL210W","chrXIV",NA
"4628","YNL211C","chrXIV",NA
"4629","YNL212W","chrXIV",NA
"4630","YNL213C","chrXIV",NA
"4631","YNL214W","chrXIV",NA
"4632","YNL215W","chrXIV",NA
"4633","YNL216W","chrXIV",NA
"4634","YNL217W","chrXIV",NA
"4635","YNL218W","chrXIV",NA
"4636","YNL219C","chrXIV",NA
"4637","YNL220W","chrXIV",NA
"4638","YNL221C","chrXIV",NA
"4639","YNL222W","chrXIV",NA
"4640","YNL223W","chrXIV",NA
"4641","YNL224C","chrXIV",NA
"4642","YNL225C","chrXIV",NA
"4643","YNL227C","chrXIV",NA
"4644","YNL229C","chrXIV",NA
"4645","YNL230C","chrXIV",NA
"4646","YNL231C","chrXIV",NA
"4647","YNL232W","chrXIV",NA
"4648","YNL233W","chrXIV",NA
"4649","YNL234W","chrXIV",NA
"4650","YNL236W","chrXIV",NA
"4651","YNL237W","chrXIV",NA
"4652","YNL238W","chrXIV",NA
"4653","YNL239W","chrXIV",NA
"4654","YNL240C","chrXIV",NA
"4655","YNL241C","chrXIV",NA
"4656","YNL242W","chrXIV",NA
"4657","YNL243W","chrXIV",NA
"4658","YNL244C","chrXIV",NA
"4659","YNL245C","chrXIV",NA
"4660","YNL246W","chrXIV",NA
"4661","YNL247W","chrXIV",NA
"4662","YNL248C","chrXIV",NA
"4663","YNL249C","chrXIV",NA
"4664","YNL250W","chrXIV",NA
"4665","YNL251C","chrXIV",NA
"4666","YNL252C","chrXIV",NA
"4667","YNL253W","chrXIV",NA
"4668","YNL254C","chrXIV",NA
"4669","YNL255C","chrXIV",NA
"4670","YNL256W","chrXIV",NA
"4671","YNL257C","chrXIV",NA
"4672","YNL258C","chrXIV",NA
"4673","YNL259C","chrXIV",NA
"4674","YNL260C","chrXIV",NA
"4675","YNL261W","chrXIV",NA
"4676","YNL262W","chrXIV",NA
"4677","YNL263C","chrXIV",NA
"4678","YNL264C","chrXIV",NA
"4679","YNL265C","chrXIV",NA
"4680","YNL267W","chrXIV",NA
"4681","YNL268W","chrXIV",NA
"4682","YNL269W","chrXIV",NA
"4683","YNL270C","chrXIV",NA
"4684","YNL271C","chrXIV",NA
"4685","YNL272C","chrXIV",NA
"4686","YNL273W","chrXIV",NA
"4687","YNL274C","chrXIV",NA
"4688","YNL275W","chrXIV",NA
"4689","YNL277W","chrXIV",NA
"4690","YNL277W-A","chrXIV",NA
"4691","YNL278W","chrXIV",NA
"4692","YNL279W","chrXIV",NA
"4693","YNL280C","chrXIV",NA
"4694","YNL281W","chrXIV",NA
"4695","YNL282W","chrXIV",NA
"4696","YNL283C","chrXIV",NA
"4697","YNL284C","chrXIV",NA
"4698","YNL284C-B","chrXIV",NA
"4699","YNL284C-B","chrXIV",NA
"4700","YNL286W","chrXIV",NA
"4701","YNL287W","chrXIV",NA
"4702","YNL288W","chrXIV",NA
"4703","YNL289W","chrXIV",NA
"4704","YNL290W","chrXIV",NA
"4705","YNL291C","chrXIV",NA
"4706","YNL292W","chrXIV",NA
"4707","YNL293W","chrXIV",NA
"4708","YNL294C","chrXIV",NA
"4709","YNL295W","chrXIV",NA
"4710","YNL297C","chrXIV",NA
"4711","YNL298W","chrXIV",NA
"4712","YNL299W","chrXIV",NA
